店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
B,20010803,171031,1000601,00226B,0000471,1,11,1115,111511,1361,136102,275,602,1,602,275,327
B,20010803,171031,1000601,00226B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
B,20010803,171031,1000601,00226B,0000451,1,11,1110,111015,1548,154802,227,296,1,296,227,69
B,20010803,171031,1000601,00226B,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127
B,20010803,171031,1000601,00226B,0000440,1,14,1406,140671,1383,138301,285,954,6,5724,1710,4014
B,20010803,180348,1000603,00294B,0000641,1,14,1401,140105,0760,076001,180,234,3,702,540,162
B,20010803,180348,1000603,00294B,0000281,1,14,1403,140305,1501,150100,206,268,5,1340,1030,310
B,20010803,180348,1000603,00294B,0000443,1,13,1301,130121,1886,188600,395,827,1,827,395,432
B,20010803,180348,1000603,00294B,0000579,1,11,1102,110211,1884,188400,259,419,1,419,259,160
B,20010803,180348,1000603,00294B,0000349,1,13,1301,130198,1017,101703,247,457,5,2285,1235,1050
B,20010803,180348,1000603,00294B,0000496,1,11,1101,110197,0338,033802,456,593,5,2965,2280,685
B,20010803,180348,1000603,00294B,0000658,1,11,1106,110601,0533,053304,216,334,7,2338,1512,826
B,20010803,180348,1000603,00294B,0000425,1,11,1116,111601,1736,173603,208,312,1,312,208,104
B,20010803,191418,1000599,00124B,0000096,1,11,1107,110703,1077,107700,257,335,5,1675,1285,390
B,20010803,191418,1000599,00124B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
B,20010803,191418,1000599,00124B,0000332,1,11,1107,110721,0550,055003,354,788,1,788,354,434
B,20010803,191418,1000599,00124B,0000396,1,14,1401,140103,1489,148900,404,526,1,526,404,122
B,20010803,191418,1000599,00124B,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70
B,20010803,191418,1000599,00124B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92
B,20010803,191418,1000599,00124B,0000536,1,11,1113,111307,1083,108301,206,331,1,331,206,125
B,20010803,191418,1000599,00124B,0000423,1,11,1107,110791,0107,010703,290,691,1,691,290,401
B,20010803,191418,1000599,00124B,0000466,1,14,1401,140105,0590,059003,408,630,4,2520,1632,888
B,20010803,191418,1000599,00124B,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58
B,20010804,121840,1000605,00048B,0000565,1,11,1116,111601,1327,132700,249,324,6,1944,1494,450
B,20010804,121840,1000605,00048B,0000318,1,13,1304,130497,1248,124805,231,301,6,1806,1386,420
B,20010804,121840,1000605,00048B,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137
B,20010804,121840,1000605,00048B,0000097,1,14,1401,140105,0939,093906,261,340,5,1700,1305,395
B,20010804,121840,1000605,00048B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166
B,20010804,121840,1000605,00048B,0000298,1,11,1101,110141,1578,157805,327,426,1,426,327,99
B,20010804,170130,1000604,00029B,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
B,20010804,170130,1000604,00029B,0000284,1,13,1301,130133,1056,105604,132,231,1,231,132,99
B,20010804,170130,1000604,00029B,0000455,1,14,1406,140681,0361,036103,376,592,1,592,376,216
B,20010804,170130,1000604,00029B,0000260,1,11,1121,112107,1431,143106,325,423,6,2538,1950,588
B,20010804,170130,1000604,00029B,0000539,1,11,1111,111107,1835,183504,185,291,2,582,370,212
B,20010804,170130,1000604,00029B,0000251,1,11,1113,111305,0802,080200,417,543,1,543,417,126
B,20010805,101438,1000606,00006B,0000500,1,11,1105,110504,1229,122901,412,661,4,2644,1648,996
B,20010805,101438,1000606,00006B,0000407,1,14,1406,140631,0423,042305,259,381,1,381,259,122
B,20010805,111402,1000608,00158B,0000619,1,11,1121,112113,0524,052400,253,329,1,329,253,76
B,20010805,111402,1000608,00158B,0000367,1,11,1106,110697,0048,004803,292,568,1,568,292,276
B,20010805,111402,1000608,00158B,0000491,1,13,1304,130497,0578,057800,377,591,3,1773,1131,642
B,20010805,111402,1000608,00158B,0000378,1,13,1301,130139,0386,038605,222,488,1,488,222,266
B,20010805,111402,1000608,00158B,0000485,1,14,1403,140315,0129,012907,166,255,1,255,166,89
B,20010805,111402,1000608,00158B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240
B,20010805,111402,1000608,00158B,0000528,1,11,1107,110721,0547,054700,241,367,1,367,241,126
B,20010805,111402,1000608,00158B,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
B,20010805,142228,1000607,00029B,0000651,1,14,1401,140101,0096,009601,360,468,1,468,360,108
B,20010805,142228,1000607,00029B,0000502,1,11,1107,110703,0725,072501,110,180,1,180,110,70
B,20010805,152940,1000609,00254B,0000359,1,11,1116,111603,0567,056702,325,599,1,599,325,274
B,20010805,152940,1000609,00254B,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50
B,20010805,152940,1000609,00254B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
B,20010805,152940,1000609,00254B,0000238,1,11,1121,112197,0178,017803,271,507,1,507,271,236
B,20010805,152940,1000609,00254B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166
B,20010805,152940,1000609,00254B,0000376,1,11,1119,111905,0346,034600,359,683,1,683,359,324
B,20010805,152940,1000609,00254B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678
B,20010806,094105,1000613,00263B,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51
B,20010806,094105,1000613,00263B,0000409,1,13,1301,130125,1033,103300,333,475,1,475,333,142
B,20010806,094105,1000613,00263B,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30
B,20010806,094105,1000613,00263B,0000399,1,11,1113,111307,0939,093902,198,366,1,366,198,168
B,20010806,094105,1000613,00263B,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76
B,20010806,094105,1000613,00263B,0000380,1,11,1121,112105,0109,010905,209,402,6,2412,1254,1158
B,20010806,094105,1000613,00263B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45
B,20010806,111000,1000610,00126B,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61
B,20010806,111000,1000610,00126B,0000259,1,11,1106,110697,0061,006101,263,439,5,2195,1315,880
B,20010806,160836,1000611,00131B,0000417,1,11,1107,110703,0442,044204,395,514,1,514,395,119
B,20010806,160836,1000611,00131B,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233
B,20010806,160836,1000611,00131B,0000247,1,11,1119,111909,1273,127302,335,436,2,872,670,202
B,20010806,160836,1000611,00131B,0000332,1,11,1107,110721,0550,055003,354,788,5,3940,1770,2170
B,20010806,180238,1000612,00233B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
B,20010806,180238,1000612,00233B,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80
B,20010806,180238,1000612,00233B,0000437,1,13,1301,130141,1950,195003,381,815,5,4075,1905,2170
B,20010806,180238,1000612,00233B,0000268,1,11,1106,110601,0341,034102,265,694,1,694,265,429
B,20010806,180238,1000612,00233B,0000455,1,14,1406,140681,0361,036103,376,592,1,592,376,216
B,20010806,180238,1000612,00233B,0000309,1,13,1303,130301,0394,039401,308,484,1,484,308,176
B,20010806,180238,1000612,00233B,0000218,1,11,1102,110203,0076,007606,291,379,1,379,291,88
B,20010806,180238,1000612,00233B,0000058,1,11,1101,110121,0712,071200,279,363,1,363,279,84
B,20010807,104508,1000616,00298B,0000440,1,14,1406,140671,1383,138301,285,954,1,954,285,669
B,20010807,104508,1000616,00298B,0000395,1,11,1118,111807,1556,155601,293,477,1,477,293,184
B,20010807,113203,1000615,00184B,0000384,1,14,1402,140205,0556,055600,286,409,5,2045,1430,615
B,20010807,113203,1000615,00184B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304
B,20010807,154643,1000614,00118B,0000602,1,11,1113,111301,1772,177202,419,654,1,654,419,235
B,20010807,154643,1000614,00118B,0000341,1,11,1110,111007,1334,133400,122,314,1,314,122,192
B,20010807,154643,1000614,00118B,0000451,1,11,1110,111015,1548,154802,227,296,5,1480,1135,345
B,20010807,154643,1000614,00118B,0000327,1,13,1302,130297,0471,047101,357,563,1,563,357,206
B,20010807,154643,1000614,00118B,0000400,1,11,1112,111209,1444,144403,252,328,4,1312,1008,304
B,20010807,154643,1000614,00118B,0000337,1,11,1101,110105,1021,102100,179,261,1,261,179,82
B,20010807,154643,1000614,00118B,0000432,1,11,1105,110509,1258,125804,331,699,7,4893,2317,2576
B,20010808,110150,1000618,00069B,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61
B,20010808,110150,1000618,00069B,0000181,1,12,1202,120297,1483,148302,265,345,1,345,265,80
B,20010808,110150,1000618,00069B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
B,20010808,110150,1000618,00069B,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
B,20010808,110150,1000618,00069B,0000547,1,14,1404,140497,0338,033801,183,238,5,1190,915,275
B,20010808,111541,1000619,00297B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240
B,20010808,111541,1000619,00297B,0000457,1,11,1110,111007,1319,131902,174,268,1,268,174,94
B,20010808,111541,1000619,00297B,0000215,1,11,1119,111907,0143,014301,99,129,7,903,693,210
B,20010808,111541,1000619,00297B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20010808,111541,1000619,00297B,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60
B,20010808,152231,1000620,00298B,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54
B,20010808,152231,1000620,00298B,0000495,1,11,1111,111113,0138,013801,247,608,1,608,247,361
B,20010808,160336,1000617,00052B,0000198,1,11,1112,111205,0901,090101,181,334,1,334,181,153
B,20010808,160336,1000617,00052B,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67
B,20010808,160336,1000617,00052B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
B,20010808,160336,1000617,00052B,0000295,1,14,1497,149797,1570,157000,171,223,5,1115,855,260
B,20010808,160336,1000617,00052B,0000481,1,11,1103,110301,1896,189601,98,186,1,186,98,88
B,20010808,160336,1000617,00052B,0000299,1,11,1110,111003,0565,056500,222,415,1,415,222,193
B,20010808,160336,1000617,00052B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
B,20010808,160336,1000617,00052B,0000486,1,11,1108,110801,1315,131504,208,337,1,337,208,129
B,20010809,123005,1000621,00223B,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233
B,20010809,123005,1000621,00223B,0000383,1,11,1103,110301,1919,191900,404,1192,1,1192,404,788
B,20010809,123005,1000621,00223B,0000492,1,11,1197,119797,0501,050100,361,795,6,4770,2166,2604
B,20010809,123005,1000621,00223B,0000325,1,14,1406,140663,1421,142101,388,638,1,638,388,250
B,20010809,123005,1000621,00223B,0000534,1,11,1104,110415,1226,122600,374,663,1,663,374,289
B,20010809,123005,1000621,00223B,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
B,20010809,123005,1000621,00223B,0000416,1,11,1107,110721,0023,002300,299,875,1,875,299,576
B,20010809,150448,1000622,00231B,0000447,1,11,1105,110511,1574,157403,324,498,1,498,324,174
B,20010809,150448,1000622,00231B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
B,20010809,150448,1000622,00231B,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
B,20010809,163647,1000623,00275B,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233
B,20010809,163647,1000623,00275B,0000303,1,14,1406,140611,0856,085602,310,509,1,509,310,199
B,20010809,163647,1000623,00275B,0000558,1,13,1301,130198,1839,183902,312,630,1,630,312,318
B,20010809,163647,1000623,00275B,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
B,20010809,163647,1000623,00275B,0000500,1,11,1105,110504,1229,122901,412,661,5,3305,2060,1245
B,20010809,163647,1000623,00275B,0000525,1,11,1101,110105,0956,095603,140,182,1,182,140,42
B,20010809,163647,1000623,00275B,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421
B,20010809,163647,1000623,00275B,0000412,1,13,1301,130129,0416,041600,336,562,4,2248,1344,904
B,20010810,094330,1000625,00078B,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
B,20010810,105936,1000627,00201B,0000427,1,11,1105,110503,1032,103200,305,535,1,535,305,230
B,20010810,105936,1000627,00201B,0000330,1,11,1121,112197,0068,006801,377,581,1,581,377,204
B,20010810,105936,1000627,00201B,0000146,1,11,1113,111305,1659,165901,556,723,1,723,556,167
B,20010810,105936,1000627,00201B,0000334,1,11,1107,110797,1480,148000,299,534,1,534,299,235
B,20010810,105936,1000627,00201B,0000336,1,11,1111,111101,1496,149602,393,775,1,775,393,382
B,20010810,105936,1000627,00201B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
B,20010810,143128,1000626,00091B,0000506,1,13,1301,130129,0854,085400,246,448,1,448,246,202
B,20010810,143128,1000626,00091B,0000130,1,11,1116,111603,0938,093801,315,410,1,410,315,95
B,20010810,143128,1000626,00091B,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105
B,20010810,143128,1000626,00091B,0000462,1,14,1406,140681,1674,167405,231,350,5,1750,1155,595
B,20010810,144242,1000624,00062B,0000270,1,11,1115,111507,0605,060502,238,310,1,310,238,72
B,20010810,144242,1000624,00062B,0000485,1,14,1403,140315,0129,012907,166,255,5,1275,830,445
B,20010810,153453,1000628,00238B,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
B,20010810,153453,1000628,00238B,0000429,1,11,1119,111997,1117,111700,295,493,1,493,295,198
B,20010810,153453,1000628,00238B,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105
B,20010811,105224,1000631,00090B,0000329,1,14,1401,140103,0094,009404,288,480,1,480,288,192
B,20010811,105224,1000631,00090B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
B,20010811,131838,1000630,00086B,0000602,1,11,1113,111301,1772,177202,419,654,1,654,419,235
B,20010811,132404,1000634,00230B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
B,20010811,132404,1000634,00230B,0000532,1,13,1301,130121,1482,148204,202,263,1,263,202,61
B,20010811,132404,1000634,00230B,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64
B,20010811,150744,1000632,00137B,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
B,20010811,150744,1000632,00137B,0000420,1,11,1102,110211,0376,037601,255,439,3,1317,765,552
B,20010811,152202,1000633,00158B,0000212,1,14,1406,140663,1043,104301,514,669,1,669,514,155
B,20010811,152202,1000633,00158B,0000441,1,11,1110,111007,0713,071300,296,385,2,770,592,178
B,20010811,152202,1000633,00158B,0000183,1,11,1112,111207,1430,143002,266,346,1,346,266,80
B,20010811,152202,1000633,00158B,0000377,1,11,1105,110511,0302,030201,571,1419,5,7095,2855,4240
B,20010811,152202,1000633,00158B,0000333,1,14,1403,140309,1633,163302,468,609,6,3654,2808,846
B,20010811,152202,1000633,00158B,0000337,1,11,1101,110105,1021,102100,179,261,1,261,179,82
B,20010811,152202,1000633,00158B,0000335,1,11,1101,110103,0485,048500,109,175,1,175,109,66
B,20010811,193924,1000629,00078B,0000745,1,11,1101,110137,1558,155804,436,567,1,567,436,131
B,20010811,193924,1000629,00078B,0000471,1,11,1115,111511,1361,136102,275,602,1,602,275,327
B,20010811,193924,1000629,00078B,0000321,1,13,1301,130129,0971,097100,214,365,5,1825,1070,755
B,20010811,193924,1000629,00078B,0000446,1,11,1115,111503,0931,093101,328,427,7,2989,2296,693
B,20010811,193924,1000629,00078B,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96
B,20010811,193924,1000629,00078B,0000554,1,11,1108,110807,1716,171603,250,325,5,1625,1250,375
B,20010811,193924,1000629,00078B,0000147,1,14,1402,140211,0198,019800,341,444,4,1776,1364,412
B,20010811,193924,1000629,00078B,0000438,1,14,1403,140309,1100,110001,208,515,6,3090,1248,1842
B,20010812,102937,1000641,00240B,0000306,1,13,1301,130135,0536,053604,288,649,3,1947,864,1083
B,20010812,102937,1000641,00240B,0000466,1,14,1401,140105,0590,059003,408,630,1,630,408,222
B,20010812,102937,1000641,00240B,0000476,1,11,1111,111111,0405,040502,258,426,1,426,258,168
B,20010812,102957,1000639,00190B,0000582,1,11,1101,110133,0870,087000,421,770,6,4620,2526,2094
B,20010812,102957,1000639,00190B,0000349,1,13,1301,130198,1017,101703,247,457,1,457,247,210
B,20010812,102957,1000639,00190B,0000476,1,11,1111,111111,0405,040502,258,426,3,1278,774,504
B,20010812,102957,1000639,00190B,0000399,1,11,1113,111307,0939,093902,198,366,1,366,198,168
B,20010812,102957,1000639,00190B,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93
B,20010812,102957,1000639,00190B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119
B,20010812,104132,1000635,00074B,0000659,1,11,1112,111297,1651,165101,252,328,3,984,756,228
B,20010812,104132,1000635,00074B,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
B,20010812,104132,1000635,00074B,0000508,1,11,1117,111701,0471,047104,344,544,1,544,344,200
B,20010812,104132,1000635,00074B,0000546,1,14,1404,140401,0549,054906,384,586,1,586,384,202
B,20010812,132847,1000637,00114B,0000622,1,11,1120,112005,0449,044901,230,450,1,450,230,220
B,20010812,132847,1000637,00114B,0000183,1,11,1112,111207,1430,143002,266,346,2,692,532,160
B,20010812,132847,1000637,00114B,0000491,1,13,1304,130497,0578,057800,377,591,1,591,377,214
B,20010812,132847,1000637,00114B,0000525,1,11,1101,110105,0956,095603,140,182,1,182,140,42
B,20010812,132847,1000637,00114B,0000494,1,11,1110,111009,1720,172003,236,307,5,1535,1180,355
B,20010812,132847,1000637,00114B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678
B,20010812,143753,1000640,00230B,0000374,1,11,1117,111701,0151,015100,329,428,1,428,329,99
B,20010812,143753,1000640,00230B,0000469,1,11,1113,111303,1417,141703,201,312,6,1872,1206,666
B,20010812,143753,1000640,00230B,0000268,1,11,1106,110601,0341,034102,265,827,6,4962,1590,3372
B,20010812,143753,1000640,00230B,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150
B,20010812,160932,1000636,00090B,0000237,1,11,1101,110111,0295,029502,244,395,1,395,244,151
B,20010812,160932,1000636,00090B,0000373,1,11,1118,111897,1341,134100,91,231,3,693,273,420
B,20010812,160932,1000636,00090B,0000376,1,11,1119,111905,0346,034600,359,812,1,812,359,453
B,20010812,162057,1000638,00164B,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
B,20010812,162057,1000638,00164B,0000379,1,12,1201,120197,1725,172506,243,436,1,436,243,193
B,20010812,162057,1000638,00164B,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60
B,20010812,162057,1000638,00164B,0000326,1,11,1106,110601,1340,134000,416,944,7,6608,2912,3696
B,20010812,162057,1000638,00164B,0000460,1,14,1406,140661,0597,059700,101,236,4,944,404,540
B,20010813,111448,1000646,00134B,0000643,1,11,1101,110123,1492,149202,213,277,1,277,213,64
B,20010813,111448,1000646,00134B,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98
B,20010813,111448,1000646,00134B,0000479,1,13,1301,130127,1293,129301,188,397,1,397,188,209
B,20010813,111448,1000646,00134B,0000424,1,11,1111,111113,1484,148401,226,351,5,1755,1130,625
B,20010813,113709,1000645,00130B,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110
B,20010813,113709,1000645,00130B,0000351,1,11,1113,111397,0745,074501,227,633,7,4431,1589,2842
B,20010813,113709,1000645,00130B,0000555,1,11,1119,111997,1558,155803,93,261,1,261,93,168
B,20010813,113709,1000645,00130B,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69
B,20010813,113709,1000645,00130B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240
B,20010813,122143,1000648,00297B,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49
B,20010813,122143,1000648,00297B,0000446,1,11,1115,111503,0931,093101,328,427,4,1708,1312,396
B,20010813,122143,1000648,00297B,0000233,1,11,1101,110142,0244,024400,406,528,5,2640,2030,610
B,20010813,122143,1000648,00297B,0000386,1,11,1107,110707,1659,165902,232,302,1,302,232,70
B,20010813,122143,1000648,00297B,0000265,1,11,1119,111909,1631,163101,366,476,1,476,366,110
B,20010813,122143,1000648,00297B,0000342,1,14,1401,140115,0147,014700,332,432,7,3024,2324,700
B,20010813,122143,1000648,00297B,0000314,1,11,1101,110119,1942,194203,276,359,1,359,276,83
B,20010813,142658,1000644,00074B,0000427,1,11,1105,110503,1032,103200,305,535,1,535,305,230
B,20010813,142658,1000644,00074B,0000348,1,11,1115,111505,0929,092901,331,431,1,431,331,100
B,20010813,145554,1000643,00072B,0000509,1,13,1301,130125,1301,130103,445,844,6,5064,2670,2394
B,20010813,145554,1000643,00072B,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
B,20010813,164804,1000642,00020B,0000746,1,11,1116,111607,1404,140402,313,407,1,407,313,94
B,20010813,164804,1000642,00020B,0000329,1,14,1401,140103,0094,009404,288,480,1,480,288,192
B,20010813,164804,1000642,00020B,0000396,1,14,1401,140103,1489,148900,404,526,1,526,404,122
B,20010813,164804,1000642,00020B,0000654,1,11,1105,110597,1662,166204,325,451,1,451,325,126
B,20010813,164804,1000642,00020B,0000131,1,14,1403,140315,1327,132702,285,371,5,1855,1425,430
B,20010813,164804,1000642,00020B,0000476,1,11,1111,111111,0405,040502,258,506,1,506,258,248
B,20010813,164804,1000642,00020B,0000745,1,11,1101,110137,1558,155804,436,567,5,2835,2180,655
B,20010813,164804,1000642,00020B,0000252,1,14,1404,140401,0153,015302,238,416,3,1248,714,534
B,20010813,194002,1000647,00218B,0000440,1,14,1406,140671,1383,138301,285,954,1,954,285,669
B,20010813,194002,1000647,00218B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123
B,20010813,194002,1000647,00218B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20010813,194002,1000647,00218B,0000086,1,14,1406,140695,1290,129004,233,303,1,303,233,70
B,20010813,194002,1000647,00218B,0000443,1,13,1301,130121,1886,188600,395,827,1,827,395,432
B,20010813,194002,1000647,00218B,0000319,1,11,1101,110197,1895,189503,395,514,1,514,395,119
B,20010813,194002,1000647,00218B,0000142,1,13,1301,130133,1195,119503,320,416,4,1664,1280,384
B,20010813,194002,1000647,00218B,0000155,1,14,1406,140663,1475,147500,348,453,3,1359,1044,315
B,20010813,194002,1000647,00218B,0000336,1,11,1111,111101,1496,149602,393,775,1,775,393,382
B,20010814,101753,1000651,00154B,0000650,1,14,1403,140301,0910,091000,397,517,5,2585,1985,600
B,20010814,101753,1000651,00154B,0000168,1,14,1406,140621,0418,041802,431,803,1,803,431,372
B,20010814,110008,1000653,00201B,0000412,1,13,1301,130129,0416,041600,336,562,1,562,336,226
B,20010814,110008,1000653,00201B,0000259,1,11,1106,110697,0061,006101,263,439,1,439,263,176
B,20010814,110008,1000653,00201B,0000445,1,11,1119,111901,0621,062100,357,541,1,541,357,184
B,20010814,110008,1000653,00201B,0000214,1,13,1302,130205,1230,123000,339,624,1,624,339,285
B,20010814,110008,1000653,00201B,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
B,20010814,110008,1000653,00201B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240
B,20010814,110008,1000653,00201B,0000414,1,11,1117,111701,1705,170501,310,761,4,3044,1240,1804
B,20010814,113103,1000652,00168B,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121
B,20010814,113103,1000652,00168B,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
B,20010814,113103,1000652,00168B,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
B,20010814,113103,1000652,00168B,0000414,1,11,1117,111701,1705,170501,310,761,7,5327,2170,3157
B,20010814,113103,1000652,00168B,0000416,1,11,1107,110721,0023,002300,299,875,7,6125,2093,4032
B,20010814,113103,1000652,00168B,0000451,1,11,1110,111015,1548,154802,227,296,1,296,227,69
B,20010814,113827,1000655,00299B,0000030,1,14,1401,140113,1962,196200,256,333,1,333,256,77
B,20010814,113827,1000655,00299B,0000503,1,14,1403,140327,0371,037101,262,397,1,397,262,135
B,20010814,113827,1000655,00299B,0000449,1,14,1406,140631,1215,121503,322,547,1,547,322,225
B,20010814,113827,1000655,00299B,0000412,1,13,1301,130129,0416,041600,336,562,1,562,336,226
B,20010814,113827,1000655,00299B,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
B,20010814,113827,1000655,00299B,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101
B,20010814,113827,1000655,00299B,0000431,1,11,1101,110129,1705,170502,207,270,6,1620,1242,378
B,20010814,132956,1000650,00111B,0000592,1,11,1111,111197,0473,047303,341,557,1,557,341,216
B,20010814,132956,1000650,00111B,0000383,1,11,1103,110301,1919,191900,404,1192,1,1192,404,788
B,20010814,132956,1000650,00111B,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
B,20010814,132956,1000650,00111B,0000369,1,11,1103,110301,0663,066302,210,327,1,327,210,117
B,20010814,132956,1000650,00111B,0000447,1,11,1105,110511,1574,157403,324,645,1,645,324,321
B,20010814,132956,1000650,00111B,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57
B,20010814,132956,1000650,00111B,0000351,1,11,1113,111397,0745,074501,227,633,1,633,227,406
B,20010814,132956,1000650,00111B,0000351,1,11,1113,111397,0745,074501,227,633,4,2532,908,1624
B,20010814,134443,1000654,00216B,0000421,1,11,1105,110597,0616,061601,412,762,1,762,412,350
B,20010814,134443,1000654,00216B,0000521,1,11,1103,110303,1080,108004,254,331,1,331,254,77
B,20010814,135713,1000649,00068B,0000269,1,11,1102,110205,1566,156600,292,560,1,560,292,268
B,20010815,094812,1000658,00298B,0000496,1,11,1101,110197,0338,033802,456,722,1,722,456,266
B,20010815,133253,1000657,00198B,0000233,1,11,1101,110142,0244,024400,406,528,1,528,406,122
B,20010815,140718,1000656,00080B,0000548,1,11,1115,111503,1207,120700,305,607,1,607,305,302
B,20010815,140718,1000656,00080B,0000205,1,11,1115,111507,1001,100104,496,645,5,3225,2480,745
B,20010815,140718,1000656,00080B,0000425,1,11,1116,111601,1736,173603,208,410,1,410,208,202
B,20010815,140718,1000656,00080B,0000213,1,11,1118,111805,0823,082303,410,719,5,3595,2050,1545
B,20010815,140718,1000656,00080B,0000233,1,11,1101,110142,0244,024400,406,528,1,528,406,122
B,20010815,140718,1000656,00080B,0000324,1,11,1120,112005,1854,185406,286,420,6,2520,1716,804
B,20010816,103608,1000660,00084B,0000802,1,11,1120,112003,0836,083604,153,199,1,199,153,46
B,20010816,103608,1000660,00084B,0000503,1,14,1403,140327,0371,037101,262,397,1,397,262,135
B,20010816,103608,1000660,00084B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240
B,20010816,103608,1000660,00084B,0000626,1,11,1107,110707,1729,172900,305,397,1,397,305,92
B,20010816,103608,1000660,00084B,0000508,1,11,1117,111701,0471,047104,344,544,1,544,344,200
B,20010816,103608,1000660,00084B,0000180,1,14,1403,140321,0175,017505,223,290,1,290,223,67
B,20010816,103608,1000660,00084B,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81
B,20010816,103608,1000660,00084B,0000262,1,11,1110,111011,0013,001302,174,291,1,291,174,117
B,20010816,135155,1000659,00054B,0000276,1,11,1120,112097,0617,061701,142,185,1,185,142,43
