shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
A,20010515,194815,1000248,00052A,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88,20015
B,20010515,140531,1000266,00030B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678,20015
C,20010515,194815,1000222,00052C,0000395,1,11,1118,111807,1556,155601,293,461,5,2305,1465,840,20015
D,20010515,164356,1000237,00198D,0000528,1,11,1107,110721,0547,054700,241,385,1,385,241,144,20015
A,20010515,194815,1000248,00052A,0000236,1,13,1304,130497,1468,146801,301,532,1,532,301,231,20015
B,20010515,194815,1000267,00052B,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,20015
C,20010515,194815,1000222,00052C,0000343,1,11,1104,110407,0189,018903,384,500,5,2500,1920,580,20015
D,20010515,194815,1000236,00052D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20015
A,20010515,194815,1000248,00052A,0000343,1,11,1104,110407,0189,018903,384,500,6,3000,2304,696,20015
B,20010515,140531,1000266,00030B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,20015
C,20010515,164356,1000223,00198C,0000528,1,11,1107,110721,0547,054700,241,314,6,1884,1446,438,20015
D,20010515,194815,1000236,00052D,0000339,1,11,1105,110501,1285,128501,430,559,1,559,430,129,20015
A,20010515,194815,1000248,00052A,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20015
B,20010515,131515,1000265,00024B,0000243,1,14,1403,140301,1525,152504,187,244,1,244,187,57,20015
B,20010515,194815,1000267,00052B,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20015
B,20010515,194815,1000267,00052B,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20015
B,20010515,194815,1000267,00052B,0000493,1,11,1113,111305,1755,175504,274,357,3,1071,822,249,20015
B,20010515,194815,1000267,00052B,0000339,1,11,1105,110501,1285,128501,430,690,1,690,430,260,20015
B,20010515,194815,1000267,00052B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123,20015
B,20010515,194815,1000267,00052B,0000236,1,13,1304,130497,1468,146801,301,392,1,392,301,91,20015
B,20010515,194815,1000267,00052B,0000383,1,11,1103,110301,1919,191900,404,902,1,902,404,498,20015
B,20010515,140531,1000266,00030B,0000175,1,11,1115,111503,1478,147800,328,427,1,427,328,99,20015
B,20010515,194815,1000267,00052B,0000259,1,11,1106,110697,0061,006101,263,439,6,2634,1578,1056,20015
C,20010516,191510,1000224,00088C,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102,20015
D,20010516,123359,1000239,00146D,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109,20015
A,20010516,123359,1000251,00146A,0000624,1,11,1101,110115,1820,182004,362,471,7,3297,2534,763,20015
B,20010516,123359,1000271,00146B,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109,20015
C,20010516,191510,1000224,00088C,0000524,1,11,1104,110401,0844,084401,418,678,5,3390,2090,1300,20015
D,20010516,123359,1000239,00146D,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,20015
A,20010516,123359,1000251,00146A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,20015
B,20010516,123359,1000271,00146B,0000438,1,14,1403,140309,1100,110001,208,440,4,1760,832,928,20015
C,20010516,191510,1000224,00088C,0000498,1,11,1119,111903,0463,046307,192,306,1,306,192,114,20015
D,20010516,123359,1000239,00146D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20015
A,20010516,123359,1000251,00146A,0000477,1,11,1104,110411,1463,146303,575,1006,1,1006,575,431,20015
B,20010516,123359,1000271,00146B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20015
C,20010516,123359,1000225,00146C,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109,20015
D,20010516,123359,1000239,00146D,0000438,1,14,1403,140309,1100,110001,208,271,7,1897,1456,441,20015
A,20010516,123359,1000251,00146A,0000438,1,14,1403,140309,1100,110001,208,271,5,1355,1040,315,20015
B,20010516,191510,1000270,00088B,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47,20015
C,20010516,123359,1000225,00146C,0000438,1,14,1403,140309,1100,110001,208,329,1,329,208,121,20015
D,20010516,191510,1000238,00088D,0000301,1,14,1497,149797,1730,173005,154,201,6,1206,924,282,20015
A,20010516,191510,1000250,00088A,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102,20015
B,20010516,191510,1000270,00088B,0000687,1,11,1102,110211,0282,028200,252,328,5,1640,1260,380,20015
C,20010516,123359,1000225,00146C,0000438,1,14,1403,140309,1100,110001,208,329,1,329,208,121,20015
D,20010516,191510,1000238,00088D,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,20015
A,20010516,191510,1000250,00088A,0000498,1,11,1119,111903,0463,046307,192,250,6,1500,1152,348,20015
B,20010516,191510,1000270,00088B,0000461,1,14,1406,140671,0894,089401,381,496,1,496,381,115,20015
C,20010516,123359,1000225,00146C,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20015
D,20010516,191510,1000238,00088D,0000335,1,11,1101,110103,0485,048500,109,196,1,196,109,87,20015
A,20010516,191510,1000250,00088A,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47,20015
B,20010516,191510,1000270,00088B,0000311,1,11,1116,111603,1776,177601,339,545,1,545,339,206,20015
C,20010516,191510,1000224,00088C,0000328,1,14,1404,140405,1987,198701,191,317,1,317,191,126,20015
D,20010516,191510,1000238,00088D,0000498,1,11,1119,111903,0463,046307,192,348,1,348,192,156,20015
A,20010516,191510,1000250,00088A,0000461,1,14,1406,140671,0894,089401,381,496,1,496,381,115,20015
B,20010516,191510,1000270,00088B,0000482,1,11,1119,111997,0844,084400,285,371,5,1855,1425,430,20015
C,20010516,191510,1000224,00088C,0000400,1,11,1112,111209,1444,144403,252,459,5,2295,1260,1035,20015
D,20010516,191510,1000238,00088D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20015
A,20010516,191510,1000250,00088A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174,20015
B,20010516,191510,1000270,00088B,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121,20015
C,20010516,191510,1000224,00088C,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121,20015
D,20010516,191510,1000238,00088D,0000400,1,11,1112,111209,1444,144403,252,411,1,411,252,159,20015
A,20010516,191510,1000250,00088A,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20015
B,20010516,191510,1000270,00088B,0000335,1,11,1101,110103,0485,048500,109,175,1,175,109,66,20015
C,20010516,191510,1000224,00088C,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47,20015
D,20010516,191510,1000238,00088D,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102,20015
A,20010516,191510,1000250,00088A,0000400,1,11,1112,111209,1444,144403,252,328,1,328,252,76,20015
B,20010516,191510,1000270,00088B,0000498,1,11,1119,111903,0463,046307,192,250,3,750,576,174,20015
C,20010516,191510,1000224,00088C,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20015
D,20010516,191510,1000238,00088D,0000461,1,14,1406,140671,0894,089401,381,615,6,3690,2286,1404,20015
A,20010516,191510,1000250,00088A,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,20015
B,20010516,191510,1000270,00088B,0000328,1,14,1404,140405,1987,198701,191,249,6,1494,1146,348,20015
C,20010516,191510,1000224,00088C,0000335,1,11,1101,110103,0485,048500,109,142,1,142,109,33,20015
D,20010516,191510,1000238,00088D,0000561,1,11,1102,110209,0208,020801,308,401,1,401,308,93,20015
A,20010516,191510,1000250,00088A,0000335,1,11,1101,110103,0485,048500,109,168,1,168,109,59,20015
B,20010516,191510,1000270,00088B,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,20015
C,20010516,191510,1000224,00088C,0000461,1,14,1406,140671,0894,089401,381,705,3,2115,1143,972,20015
D,20010516,191510,1000238,00088D,0000482,1,11,1119,111997,0844,084400,285,408,1,408,285,123,20015
A,20010516,191510,1000250,00088A,0000687,1,11,1102,110211,0282,028200,252,328,1,328,252,76,20015
B,20010516,191510,1000270,00088B,0000561,1,11,1102,110209,0208,020801,308,401,2,802,616,186,20015
C,20010516,191510,1000224,00088C,0000561,1,11,1102,110209,0208,020801,308,401,3,1203,924,279,20015
D,20010516,191510,1000238,00088D,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20015
A,20010516,191510,1000250,00088A,0000561,1,11,1102,110209,0208,020801,308,401,3,1203,924,279,20015
B,20010516,123359,1000271,00146B,0000438,1,14,1403,140309,1100,110001,208,440,1,440,208,232,20015
C,20010516,191510,1000224,00088C,0000687,1,11,1102,110211,0282,028200,252,328,4,1312,1008,304,20015
D,20010516,191510,1000238,00088D,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121,20015
A,20010516,191510,1000250,00088A,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121,20015
B,20010516,191510,1000270,00088B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20015
C,20010516,191510,1000224,00088C,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20015
D,20010516,191510,1000238,00088D,0000687,1,11,1102,110211,0282,028200,252,328,1,328,252,76,20015
A,20010516,191510,1000250,00088A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20015
B,20010516,191510,1000270,00088B,0000400,1,11,1112,111209,1444,144403,252,328,1,328,252,76,20015
C,20010517,181855,1000226,00087C,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20015
D,20010517,105134,1000241,00231D,0000248,1,13,1301,130137,0340,034000,373,485,1,485,373,112,20015
A,20010517,105134,1000253,00231A,0000738,1,11,1113,111397,0581,058102,361,470,1,470,361,109,20015
B,20010517,105134,1000273,00231B,0000738,1,11,1113,111397,0581,058102,361,470,7,3290,2527,763,20015
C,20010517,181855,1000226,00087C,0000487,1,11,1117,111705,0717,071700,207,270,5,1350,1035,315,20015
D,20010517,105134,1000241,00231D,0000738,1,11,1113,111397,0581,058102,361,470,3,1410,1083,327,20015
A,20010517,105134,1000253,00231A,0000248,1,13,1301,130137,0340,034000,373,485,5,2425,1865,560,20015
B,20010517,105134,1000273,00231B,0000248,1,13,1301,130137,0340,034000,373,526,1,526,373,153,20015
C,20010517,181855,1000226,00087C,0000455,1,14,1406,140681,0361,036103,376,489,5,2445,1880,565,20015
D,20010517,105134,1000241,00231D,0000519,1,13,1301,130129,1427,142700,170,278,1,278,170,108,20015
A,20010517,105134,1000253,00231A,0000534,1,11,1104,110415,1226,122600,374,487,5,2435,1870,565,20015
B,20010517,105134,1000273,00231B,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20015
C,20010517,105134,1000227,00231C,0000738,1,11,1113,111397,0581,058102,361,470,1,470,361,109,20015
D,20010517,105134,1000241,00231D,0000534,1,11,1104,110415,1226,122600,374,584,1,584,374,210,20015
A,20010517,105134,1000253,00231A,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20015
B,20010517,105134,1000273,00231B,0000534,1,11,1104,110415,1226,122600,374,487,1,487,374,113,20015
C,20010517,105134,1000227,00231C,0000248,1,13,1301,130137,0340,034000,373,485,6,2910,2238,672,20015
D,20010517,181855,1000240,00087D,0000347,1,11,1119,111905,1646,164603,297,387,5,1935,1485,450,20015
A,20010517,173558,1000254,00268A,0000314,1,11,1101,110119,1942,194203,276,359,1,359,276,83,20015
B,20010517,173558,1000274,00268B,0000589,1,11,1116,111601,1296,129603,265,345,6,2070,1590,480,20015
C,20010517,105134,1000227,00231C,0000534,1,11,1104,110415,1226,122600,374,487,1,487,374,113,20015
D,20010517,181855,1000240,00087D,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83,20015
A,20010517,173558,1000254,00268A,0000410,1,11,1121,112197,0701,070100,281,366,6,2196,1686,510,20015
B,20010517,173558,1000274,00268B,0000100,1,11,1110,111011,0054,005400,219,285,1,285,219,66,20015
C,20010517,105134,1000227,00231C,0000519,1,13,1301,130129,1427,142700,170,221,5,1105,850,255,20015
D,20010517,181855,1000240,00087D,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20015
A,20010517,173558,1000254,00268A,0000100,1,11,1110,111011,0054,005400,219,285,1,285,219,66,20015
B,20010517,173558,1000274,00268B,0000521,1,11,1103,110303,1080,108004,254,331,1,331,254,77,20015
C,20010517,181855,1000226,00087C,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49,20015
D,20010517,181855,1000240,00087D,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20015
A,20010517,173558,1000254,00268A,0000586,1,11,1102,110207,1090,109003,317,413,1,413,317,96,20015
B,20010517,173558,1000274,00268B,0000586,1,11,1102,110207,1090,109003,317,413,1,413,317,96,20015
C,20010517,181855,1000226,00087C,0000179,1,14,1403,140309,1551,155101,351,521,1,521,351,170,20015
D,20010517,181855,1000240,00087D,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88,20015
A,20010517,173558,1000254,00268A,0000469,1,11,1113,111303,1417,141703,201,434,1,434,201,233,20015
B,20010517,173558,1000274,00268B,0000314,1,11,1101,110119,1942,194203,276,359,1,359,276,83,20015
C,20010517,181855,1000226,00087C,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83,20015
D,20010517,181855,1000240,00087D,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,20015
A,20010517,173558,1000254,00268A,0000522,1,13,1301,130121,1677,167705,261,385,1,385,261,124,20015
B,20010517,173558,1000274,00268B,0000469,1,11,1113,111303,1417,141703,201,262,5,1310,1005,305,20015
C,20010517,181855,1000226,00087C,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20015
D,20010517,181855,1000240,00087D,0000455,1,14,1406,140681,0361,036103,376,489,6,2934,2256,678,20015
A,20010517,173558,1000254,00268A,0000589,1,11,1116,111601,1296,129603,265,345,7,2415,1855,560,20015
B,20010517,173558,1000274,00268B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20015
C,20010517,181855,1000226,00087C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332,20015
D,20010517,181855,1000240,00087D,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49,20015
A,20010517,173558,1000254,00268A,0000521,1,11,1103,110303,1080,108004,254,331,2,662,508,154,20015
B,20010517,173558,1000274,00268B,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,20015
A,20010517,181855,1000252,00087A,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88,20015
B,20010517,181855,1000272,00087B,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49,20015
A,20010517,181855,1000252,00087A,0000415,1,11,1115,111503,1902,190200,357,465,4,1860,1428,432,20015
B,20010517,181855,1000272,00087B,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20015
A,20010517,181855,1000252,00087A,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20015
B,20010517,181855,1000272,00087B,0000347,1,11,1119,111905,1646,164603,297,485,4,1940,1188,752,20015
A,20010517,181855,1000252,00087A,0000493,1,11,1113,111305,1755,175504,274,512,1,512,274,238,20015
B,20010517,181855,1000272,00087B,0000493,1,11,1113,111305,1755,175504,274,467,5,2335,1370,965,20015
A,20010517,181855,1000252,00087A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20015
B,20010517,181855,1000272,00087B,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,20015
A,20010517,181855,1000252,00087A,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49,20015
B,20010517,181855,1000272,00087B,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88,20015
A,20010517,181855,1000252,00087A,0000455,1,14,1406,140681,0361,036103,376,489,3,1467,1128,339,20015
B,20010517,181855,1000272,00087B,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20015
A,20010517,181855,1000252,00087A,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,20015
B,20010517,181855,1000272,00087B,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20015
C,20010518,145747,1000231,00120C,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20015
D,20010518,102756,1000244,00112D,0000247,1,11,1119,111909,1273,127302,335,436,6,2616,2010,606,20015
A,20010518,102756,1000257,00112A,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76,20015
B,20010518,102756,1000277,00112B,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108,20015
C,20010518,145747,1000231,00120C,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107,20015
D,20010518,102756,1000244,00112D,0000426,1,11,1106,110601,1763,176305,177,231,5,1155,885,270,20015
A,20010518,102756,1000257,00112A,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98,20015
B,20010518,102756,1000277,00112B,0000247,1,11,1119,111909,1273,127302,335,436,6,2616,2010,606,20015
C,20010518,145747,1000231,00120C,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,20015
D,20010518,102756,1000244,00112D,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76,20015
A,20010518,102756,1000257,00112A,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101,20015
B,20010518,102756,1000277,00112B,0000426,1,11,1106,110601,1763,176305,177,231,5,1155,885,270,20015
C,20010518,102756,1000230,00112C,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101,20015
D,20010518,102756,1000244,00112D,0000503,1,14,1403,140327,0371,037101,262,341,5,1705,1310,395,20015
A,20010518,102756,1000257,00112A,0000426,1,11,1106,110601,1763,176305,177,313,1,313,177,136,20015
B,20010518,102756,1000277,00112B,0000447,1,11,1105,110511,1574,157403,324,422,3,1266,972,294,20015
C,20010518,102756,1000230,00112C,0000426,1,11,1106,110601,1763,176305,177,268,6,1608,1062,546,20015
D,20010518,102756,1000244,00112D,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108,20015
A,20010518,102756,1000257,00112A,0000503,1,14,1403,140327,0371,037101,262,512,1,512,262,250,20015
B,20010518,102756,1000277,00112B,0000503,1,14,1403,140327,0371,037101,262,341,3,1023,786,237,20015
C,20010518,102756,1000230,00112C,0000280,1,14,1403,140316,0175,017501,253,378,5,1890,1265,625,20015
D,20010518,102756,1000244,00112D,0000447,1,11,1105,110511,1574,157403,324,564,1,564,324,240,20015
A,20010518,102756,1000257,00112A,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108,20015
B,20010518,104618,1000279,00164B,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20015
C,20010518,102756,1000230,00112C,0000503,1,14,1403,140327,0371,037101,262,341,1,341,262,79,20015
D,20010518,104618,1000246,00164D,0000019,1,11,1114,111497,0779,077900,144,188,5,940,720,220,20015
A,20010518,104618,1000259,00164A,0000367,1,11,1106,110697,0048,004803,292,380,5,1900,1460,440,20015
B,20010518,145747,1000278,00120B,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20015
C,20010518,102756,1000230,00112C,0000453,1,14,1403,140307,1143,114302,357,581,1,581,357,224,20015
D,20010518,104618,1000246,00164D,0000338,1,14,1401,140105,1875,187504,331,503,1,503,331,172,20015
A,20010518,104618,1000259,00164A,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37,20015
B,20010518,104618,1000279,00164B,0000367,1,11,1106,110697,0048,004803,292,485,1,485,292,193,20015
C,20010518,102756,1000230,00112C,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98,20015
D,20010518,104618,1000246,00164D,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37,20015
A,20010518,104618,1000259,00164A,0000019,1,11,1114,111497,0779,077900,144,188,1,188,144,44,20015
B,20010518,104618,1000279,00164B,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37,20015
C,20010518,104618,1000232,00164C,0000019,1,11,1114,111497,0779,077900,144,188,5,940,720,220,20015
D,20010518,104618,1000246,00164D,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,20015
A,20010518,104618,1000259,00164A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20015
B,20010518,114038,1000281,00289B,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142,20015
C,20010518,104618,1000232,00164C,0000338,1,14,1401,140105,1875,187504,331,431,5,2155,1655,500,20015
D,20010518,133918,1000247,00217D,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20015
A,20010518,133918,1000260,00217A,0000407,1,14,1406,140631,0423,042305,259,337,6,2022,1554,468,20015
B,20010518,114038,1000281,00289B,0000304,1,11,1107,110707,1487,148704,343,446,1,446,343,103,20015
C,20010518,104618,1000232,00164C,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,20015
D,20010518,133918,1000247,00217D,0000407,1,14,1406,140631,0423,042305,259,337,5,1685,1295,390,20015
A,20010518,133918,1000260,00217A,0000407,1,14,1406,140631,0423,042305,259,337,3,1011,777,234,20015
B,20010518,114038,1000281,00289B,0000513,1,11,1110,111001,1955,195503,388,505,5,2525,1940,585,20015
C,20010518,104618,1000232,00164C,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37,20015
D,20010518,145747,1000245,00120D,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,20015
A,20010518,134858,1000256,00084A,0000221,1,13,1303,130303,1137,113701,422,549,4,2196,1688,508,20015
B,20010518,114038,1000281,00289B,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120,20015
C,20010518,133918,1000233,00217C,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20015
D,20010518,134858,1000243,00084D,0000635,1,11,1118,111805,0828,082803,291,379,1,379,291,88,20015
A,20010518,134858,1000256,00084A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,20015
B,20010518,114038,1000281,00289B,0000405,1,13,1301,130123,1310,131000,408,531,5,2655,2040,615,20015
C,20010518,133918,1000233,00217C,0000407,1,14,1406,140631,0423,042305,259,337,3,1011,777,234,20015
D,20010518,134858,1000243,00084D,0000230,1,11,1121,112111,0312,031203,345,449,1,449,345,104,20015
A,20010518,134858,1000256,00084A,0000230,1,11,1121,112111,0312,031203,345,449,1,449,345,104,20015
B,20010518,114038,1000281,00289B,0000503,1,14,1403,140327,0371,037101,262,341,1,341,262,79,20015
C,20010518,134858,1000229,00084C,0000635,1,11,1118,111805,0828,082803,291,379,1,379,291,88,20015
D,20010518,134858,1000243,00084D,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45,20015
A,20010518,134858,1000256,00084A,0000635,1,11,1118,111805,0828,082803,291,379,4,1516,1164,352,20015
B,20010518,114038,1000281,00289B,0000442,1,11,1101,110197,0266,026600,240,379,5,1895,1200,695,20015
C,20010518,134858,1000229,00084C,0000221,1,13,1303,130303,1137,113701,422,608,1,608,422,186,20015
D,20010518,143950,1000242,00032D,0000439,1,11,1104,110411,1007,100700,187,391,1,391,187,204,20015
A,20010518,134858,1000256,00084A,0000082,1,11,1111,111113,1739,173902,147,192,4,768,588,180,20015
B,20010518,102756,1000277,00112B,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76,20015
C,20010518,134858,1000229,00084C,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,20015
D,20010518,143950,1000242,00032D,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245,20015
A,20010518,143950,1000255,00032A,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55,20015
B,20010518,133918,1000280,00217B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20015
C,20010518,134858,1000229,00084C,0000230,1,11,1121,112111,0312,031203,345,496,3,1488,1035,453,20015
D,20010518,143950,1000242,00032D,0000439,1,11,1104,110411,1007,100700,187,391,4,1564,748,816,20015
A,20010518,143950,1000255,00032A,0000390,1,11,1117,111797,1943,194300,411,535,5,2675,2055,620,20015
B,20010518,134858,1000276,00084B,0000635,1,11,1118,111805,0828,082803,291,379,5,1895,1455,440,20015
C,20010518,134858,1000229,00084C,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45,20015
D,20010518,143950,1000242,00032D,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20015
A,20010518,143950,1000255,00032A,0000439,1,11,1104,110411,1007,100700,187,279,1,279,187,92,20015
B,20010518,134858,1000276,00084B,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127,20015
C,20010518,143950,1000228,00032C,0000390,1,11,1117,111797,1943,194300,411,656,6,3936,2466,1470,20015
D,20010518,143950,1000242,00032D,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55,20015
A,20010518,143950,1000255,00032A,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20015
B,20010518,134858,1000276,00084B,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,20015
C,20010518,143950,1000228,00032C,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20015
D,20010518,145747,1000245,00120D,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20015
A,20010518,143950,1000255,00032A,0000439,1,11,1104,110411,1007,100700,187,279,1,279,187,92,20015
B,20010518,134858,1000276,00084B,0000230,1,11,1121,112111,0312,031203,345,449,1,449,345,104,20015
C,20010518,143950,1000228,00032C,0000547,1,14,1404,140497,0338,033801,183,255,1,255,183,72,20015
D,20010518,134858,1000243,00084D,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127,20015
A,20010518,145747,1000258,00120A,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107,20015
B,20010518,134858,1000276,00084B,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45,20015
C,20010518,143950,1000228,00032C,0000439,1,11,1104,110411,1007,100700,187,299,6,1794,1122,672,20015
D,20010518,145747,1000245,00120D,0000135,1,11,1121,112113,1684,168403,355,462,6,2772,2130,642,20015
A,20010518,145747,1000258,00120A,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20015
B,20010518,143950,1000275,00032B,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55,20015
C,20010518,143950,1000228,00032C,0000439,1,11,1104,110411,1007,100700,187,299,1,299,187,112,20015
D,20010518,134858,1000243,00084D,0000456,1,11,1116,111697,1649,164901,447,840,1,840,447,393,20015
A,20010518,145747,1000258,00120A,0000385,1,11,1106,110605,1175,117501,278,362,5,1810,1390,420,20015
B,20010518,143950,1000275,00032B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20015
B,20010518,143950,1000275,00032B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79,20015
B,20010518,143950,1000275,00032B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79,20015
B,20010518,143950,1000275,00032B,0000390,1,11,1117,111797,1943,194300,411,751,1,751,411,340,20015
B,20010518,145747,1000278,00120B,0000135,1,11,1121,112113,1684,168403,355,462,5,2310,1775,535,20015
B,20010518,145747,1000278,00120B,0000385,1,11,1106,110605,1175,117501,278,440,1,440,278,162,20015
B,20010518,133918,1000280,00217B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20015
B,20010518,104618,1000279,00164B,0000019,1,11,1114,111497,0779,077900,144,188,7,1316,1008,308,20015
C,20010519,150043,1000234,00171C,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31,20015
D,20010519,144955,1000249,00190D,0000345,1,11,1121,112105,0188,018800,343,446,6,2676,2058,618,20015
