shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
D,20010616,144014,1000331,00250D,0000583,1,11,1108,110805,1238,123804,70,91,5,455,350,105,20016
A,20010616,144014,1000349,00250A,0000501,1,11,1108,110802,0876,087602,333,770,1,770,333,437,20016
B,20010616,140753,1000378,00286B,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60,20016
C,20010616,144014,1000316,00250C,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20016
D,20010616,144014,1000331,00250D,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20016
A,20010616,144014,1000349,00250A,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20016
B,20010616,140753,1000378,00286B,0000456,1,11,1116,111697,1649,164901,447,582,3,1746,1341,405,20016
C,20010616,144014,1000316,00250C,0000583,1,11,1108,110805,1238,123804,70,101,2,202,140,62,20016
D,20010616,144014,1000331,00250D,0000720,1,11,1121,112101,1188,118800,398,518,1,518,398,120,20016
A,20010616,144014,1000349,00250A,0000431,1,11,1101,110129,1705,170502,207,369,1,369,207,162,20016
B,20010616,144014,1000377,00250B,0000320,1,14,1403,140327,1903,190301,95,124,5,620,475,145,20016
C,20010616,144014,1000316,00250C,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20016
D,20010616,095143,1000326,00006D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20016
A,20010616,144014,1000349,00250A,0000490,1,13,1301,130123,0887,088701,357,465,5,2325,1785,540,20016
B,20010616,144014,1000377,00250B,0000583,1,11,1108,110805,1238,123804,70,91,1,91,70,21,20016
C,20010616,144014,1000316,00250C,0000431,1,11,1101,110129,1705,170502,207,380,1,380,207,173,20016
D,20010616,151945,1000330,00103D,0000135,1,11,1121,112113,1684,168403,355,550,5,2750,1775,975,20016
A,20010616,144014,1000349,00250A,0000583,1,11,1108,110805,1238,123804,70,91,1,91,70,21,20016
B,20010616,144014,1000377,00250B,0000490,1,13,1301,130123,0887,088701,357,465,5,2325,1785,540,20016
C,20010616,151945,1000315,00103C,0000672,1,13,1301,130123,0546,054605,321,453,1,453,321,132,20016
D,20010616,151945,1000330,00103D,0000511,1,11,1110,111097,1883,188302,311,405,1,405,311,94,20016
A,20010616,151945,1000348,00103A,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107,20016
B,20010616,144014,1000377,00250B,0000720,1,11,1121,112101,1188,118800,398,518,5,2590,1990,600,20016
C,20010616,151945,1000315,00103C,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107,20016
D,20010616,151945,1000330,00103D,0000332,1,11,1107,110721,0550,055003,354,461,3,1383,1062,321,20016
A,20010616,151945,1000348,00103A,0000444,1,11,1116,111603,0315,031501,419,545,5,2725,2095,630,20016
B,20010616,144014,1000377,00250B,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20016
C,20010616,170400,1000312,00024C,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31,20016
D,20010616,151945,1000330,00103D,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78,20016
A,20010616,151945,1000348,00103A,0000135,1,11,1121,112113,1684,168403,355,544,1,544,355,189,20016
B,20010616,144014,1000377,00250B,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20016
C,20010616,151945,1000315,00103C,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107,20016
D,20010616,151945,1000330,00103D,0000444,1,11,1116,111603,0315,031501,419,670,1,670,419,251,20016
A,20010616,151945,1000348,00103A,0000511,1,11,1110,111097,1883,188302,311,482,4,1928,1244,684,20016
B,20010616,151945,1000376,00103B,0000332,1,11,1107,110721,0550,055003,354,696,4,2784,1416,1368,20016
C,20010616,151945,1000315,00103C,0000511,1,11,1110,111097,1883,188302,311,405,4,1620,1244,376,20016
D,20010616,151945,1000330,00103D,0000672,1,13,1301,130123,0546,054605,321,418,1,418,321,97,20016
A,20010616,151945,1000348,00103A,0000476,1,11,1111,111111,0405,040502,258,336,3,1008,774,234,20016
B,20010616,151945,1000376,00103B,0000672,1,13,1301,130123,0546,054605,321,418,1,418,321,97,20016
C,20010616,170400,1000312,00024C,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86,20016
D,20010616,165801,1000329,00074D,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20016
A,20010616,151945,1000348,00103A,0000672,1,13,1301,130123,0546,054605,321,418,1,418,321,97,20016
B,20010616,151945,1000376,00103B,0000511,1,11,1110,111097,1883,188302,311,405,1,405,311,94,20016
C,20010616,165801,1000314,00074C,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96,20016
D,20010616,165801,1000329,00074D,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,20016
A,20010616,165801,1000347,00074A,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20016
B,20010616,151945,1000376,00103B,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107,20016
C,20010616,165801,1000314,00074C,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,20016
D,20010616,165801,1000329,00074D,0000255,1,14,1406,140621,1894,189400,256,333,1,333,256,77,20016
A,20010616,165801,1000347,00074A,0000516,1,14,1403,140313,0263,026304,243,316,3,948,729,219,20016
B,20010616,095143,1000372,00006B,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,20016
C,20010616,165801,1000314,00074C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20016
D,20010616,165801,1000329,00074D,0000366,1,14,1403,140315,1610,161001,237,368,5,1840,1185,655,20016
A,20010616,165801,1000347,00074A,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87,20016
B,20010616,151945,1000376,00103B,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78,20016
C,20010616,165801,1000314,00074C,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87,20016
D,20010616,165801,1000329,00074D,0000253,1,11,1121,112101,0412,041201,289,477,1,477,289,188,20016
A,20010616,165801,1000347,00074A,0000255,1,14,1406,140621,1894,189400,256,333,1,333,256,77,20016
B,20010616,165801,1000375,00074B,0000255,1,14,1406,140621,1894,189400,256,445,1,445,256,189,20016
C,20010616,165801,1000314,00074C,0000255,1,14,1406,140621,1894,189400,256,435,1,435,256,179,20016
D,20010616,165801,1000329,00074D,0000340,1,14,1403,140317,0302,030202,318,494,1,494,318,176,20016
A,20010616,165801,1000347,00074A,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20016
B,20010616,165801,1000375,00074B,0000516,1,14,1403,140313,0263,026304,243,316,5,1580,1215,365,20016
C,20010616,165801,1000314,00074C,0000296,1,11,1121,112101,1083,108300,408,617,1,617,408,209,20016
D,20010616,170400,1000327,00024D,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86,20016
A,20010616,165801,1000347,00074A,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96,20016
B,20010616,165801,1000375,00074B,0000253,1,11,1121,112101,0412,041201,289,521,1,521,289,232,20016
C,20010616,170400,1000312,00024C,0000450,1,11,1121,112111,1405,140503,321,418,6,2508,1926,582,20016
D,20010616,170400,1000327,00024D,0000315,1,14,1402,140205,0405,040501,290,377,7,2639,2030,609,20016
A,20010616,170400,1000345,00024A,0000514,1,11,1115,111597,0545,054503,103,152,1,152,103,49,20016
B,20010616,165801,1000375,00074B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20016
C,20010616,170400,1000312,00024C,0000315,1,14,1402,140205,0405,040501,290,847,1,847,290,557,20016
D,20010616,170400,1000327,00024D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20016
A,20010616,170400,1000345,00024A,0000381,1,11,1113,111397,0678,067801,292,380,5,1900,1460,440,20016
B,20010616,165801,1000375,00074B,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96,20016
C,20010616,170400,1000312,00024C,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,20016
D,20010616,170400,1000327,00024D,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,20016
A,20010616,170400,1000345,00024A,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57,20016
B,20010616,170400,1000373,00024B,0000481,1,11,1103,110301,1896,189601,98,158,1,158,98,60,20016
C,20010616,170400,1000312,00024C,0000481,1,11,1103,110301,1896,189601,98,128,4,512,392,120,20016
D,20010616,170400,1000327,00024D,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57,20016
A,20010616,170400,1000345,00024A,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87,20016
B,20010616,170400,1000373,00024B,0000315,1,14,1402,140205,0405,040501,290,473,1,473,290,183,20016
C,20010616,151945,1000315,00103C,0000444,1,11,1116,111603,0315,031501,419,545,1,545,419,126,20016
D,20010616,095143,1000326,00006D,0000524,1,11,1104,110401,0844,084401,418,637,1,637,418,219,20016
A,20010616,170400,1000345,00024A,0000450,1,11,1121,112111,1405,140503,321,595,1,595,321,274,20016
B,20010616,170400,1000373,00024B,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31,20016
C,20010616,170400,1000312,00024C,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57,20016
D,20010616,170400,1000327,00024D,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97,20016
A,20010616,170400,1000345,00024A,0000481,1,11,1103,110301,1896,189601,98,156,1,156,98,58,20016
B,20010616,170400,1000373,00024B,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,20016
C,20010616,151945,1000315,00103C,0000476,1,11,1111,111111,0405,040502,258,401,1,401,258,143,20016
D,20010616,144014,1000331,00250D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20016
A,20010616,170400,1000345,00024A,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86,20016
B,20010616,170400,1000373,00024B,0000440,1,14,1406,140671,1383,138301,285,518,1,518,285,233,20016
B,20010616,170400,1000373,00024B,0000479,1,13,1301,130127,1293,129301,188,397,1,397,188,209,20016
B,20010616,151945,1000376,00103B,0000444,1,11,1116,111603,0315,031501,419,545,1,545,419,126,20016
B,20010616,165801,1000375,00074B,0000296,1,11,1121,112101,1083,108300,408,531,5,2655,2040,615,20016
C,20010617,153342,1000317,00014C,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
D,20010617,153342,1000332,00014D,0000437,1,13,1301,130141,1950,195003,381,499,5,2495,1905,590,20016
A,20010617,153342,1000350,00014A,0000352,1,11,1101,110125,1322,132200,345,449,1,449,345,104,20016
B,20010617,153342,1000379,00014B,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
C,20010617,153342,1000317,00014C,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115,20016
D,20010617,153342,1000332,00014D,0000229,1,13,1301,130137,1115,111500,228,297,5,1485,1140,345,20016
A,20010617,153342,1000350,00014A,0000437,1,13,1301,130141,1950,195003,381,568,1,568,381,187,20016
B,20010617,153342,1000379,00014B,0000437,1,13,1301,130141,1950,195003,381,706,1,706,381,325,20016
C,20010617,153342,1000317,00014C,0000352,1,11,1101,110125,1322,132200,345,638,3,1914,1035,879,20016
D,20010617,153342,1000332,00014D,0000352,1,11,1101,110125,1322,132200,345,449,1,449,345,104,20016
A,20010617,153342,1000350,00014A,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
B,20010617,153342,1000379,00014B,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69,20016
C,20010617,153342,1000317,00014C,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69,20016
D,20010617,153342,1000332,00014D,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
A,20010617,153342,1000350,00014A,0000229,1,13,1301,130137,1115,111500,228,297,5,1485,1140,345,20016
B,20010617,153342,1000379,00014B,0000352,1,11,1101,110125,1322,132200,345,594,1,594,345,249,20016
C,20010618,131743,1000320,00030C,0000367,1,11,1106,110697,0048,004803,292,542,1,542,292,250,20016
D,20010618,150402,1000340,00190D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208,20016
A,20010618,103606,1000355,00063A,0000523,1,13,1301,130139,0120,012000,392,510,1,510,392,118,20016
B,20010618,142949,1000380,00002B,0000317,1,11,1119,111907,0623,062301,357,465,1,465,357,108,20016
C,20010618,103606,1000322,00063C,0000523,1,13,1301,130139,0120,012000,392,510,3,1530,1176,354,20016
D,20010618,103606,1000337,00063D,0000523,1,13,1301,130139,0120,012000,392,510,1,510,392,118,20016
A,20010618,103606,1000355,00063A,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
B,20010618,150402,1000387,00190B,0000335,1,11,1101,110103,0485,048500,109,175,1,175,109,66,20016
C,20010618,103606,1000322,00063C,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
D,20010618,103606,1000337,00063D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250,20016
A,20010618,103606,1000355,00063A,0000602,1,11,1113,111301,1772,177202,419,545,1,545,419,126,20016
B,20010618,150402,1000387,00190B,0000351,1,11,1113,111397,0745,074501,227,357,1,357,227,130,20016
C,20010618,103606,1000322,00063C,0000602,1,11,1113,111301,1772,177202,419,545,1,545,419,126,20016
D,20010618,103606,1000337,00063D,0000636,1,11,1110,111007,0960,096002,250,325,1,325,250,75,20016
A,20010618,103606,1000355,00063A,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88,20016
B,20010618,150402,1000387,00190B,0000374,1,11,1117,111701,0151,015100,329,428,5,2140,1645,495,20016
C,20010618,103606,1000322,00063C,0000395,1,11,1118,111807,1556,155601,293,625,2,1250,586,664,20016
D,20010618,112217,1000338,00103D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129,20016
A,20010618,103606,1000355,00063A,0000636,1,11,1110,111007,0960,096002,250,325,1,325,250,75,20016
B,20010618,150402,1000387,00190B,0000589,1,11,1116,111601,1296,129603,265,345,5,1725,1325,400,20016
C,20010618,112217,1000323,00103C,0000370,1,11,1102,110211,1261,126101,224,292,1,292,224,68,20016
D,20010618,112217,1000338,00103D,0000473,1,13,1303,130301,0025,002501,306,398,2,796,612,184,20016
A,20010618,112217,1000356,00103A,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70,20016
B,20010618,144518,1000383,00054B,0000378,1,13,1301,130139,0386,038605,222,355,1,355,222,133,20016
C,20010618,112217,1000323,00103C,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,20016
D,20010618,112217,1000338,00103D,0000296,1,11,1121,112101,1083,108300,408,531,7,3717,2856,861,20016
A,20010618,112217,1000356,00103A,0000560,1,11,1101,110133,1053,105300,373,485,1,485,373,112,20016
B,20010618,144518,1000383,00054B,0000527,1,11,1114,111405,1862,186203,240,312,5,1560,1200,360,20016
C,20010618,112217,1000323,00103C,0000248,1,13,1301,130137,0340,034000,373,485,5,2425,1865,560,20016
D,20010618,112217,1000338,00103D,0000560,1,11,1101,110133,1053,105300,373,485,3,1455,1119,336,20016
A,20010618,112217,1000356,00103A,0000370,1,11,1102,110211,1261,126101,224,292,1,292,224,68,20016
B,20010618,144518,1000383,00054B,0000323,1,14,1406,140697,1714,171400,327,445,1,445,327,118,20016
C,20010618,112217,1000323,00103C,0000473,1,13,1303,130301,0025,002501,306,491,1,491,306,185,20016
D,20010618,112217,1000338,00103D,0000257,1,11,1112,111209,1400,140000,379,493,7,3451,2653,798,20016
A,20010618,112217,1000356,00103A,0000473,1,13,1303,130301,0025,002501,306,534,1,534,306,228,20016
B,20010618,142949,1000380,00002B,0000391,1,11,1111,111111,0052,005200,191,305,1,305,191,114,20016
C,20010618,112217,1000323,00103C,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70,20016
D,20010618,112217,1000338,00103D,0000318,1,13,1304,130497,1248,124805,231,371,1,371,231,140,20016
A,20010618,112217,1000356,00103A,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20016
B,20010618,142949,1000380,00002B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103,20016
C,20010618,112217,1000323,00103C,0000560,1,11,1101,110133,1053,105300,373,485,1,485,373,112,20016
D,20010618,112217,1000338,00103D,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,20016
A,20010618,112217,1000356,00103A,0000248,1,13,1301,130137,0340,034000,373,485,7,3395,2611,784,20016
B,20010618,142949,1000380,00002B,0000454,1,14,1401,140107,1804,180403,199,259,6,1554,1194,360,20016
C,20010618,112217,1000323,00103C,0000296,1,11,1121,112101,1083,108300,408,617,1,617,408,209,20016
D,20010618,175029,1000334,00012D,0000439,1,11,1104,110411,1007,100700,187,391,6,2346,1122,1224,20016
A,20010618,112217,1000356,00103A,0000394,1,11,1107,110707,0227,022704,357,550,1,550,357,193,20016
B,20010618,175029,1000381,00012B,0000402,1,11,1101,110135,1198,119800,310,619,6,3714,1860,1854,20016
C,20010618,112217,1000323,00103C,0000257,1,11,1112,111209,1400,140000,379,834,1,834,379,455,20016
D,20010618,131743,1000335,00030D,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50,20016
A,20010618,112217,1000356,00103A,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20016
B,20010618,142949,1000380,00002B,0000390,1,11,1117,111797,1943,194300,411,1018,1,1018,411,607,20016
C,20010618,131743,1000320,00030C,0000629,1,11,1107,110703,1409,140900,278,362,1,362,278,84,20016
D,20010618,131743,1000335,00030D,0000320,1,14,1403,140327,1903,190301,95,140,1,140,95,45,20016
A,20010618,131743,1000353,00030A,0000481,1,11,1103,110301,1896,189601,98,156,1,156,98,58,20016
B,20010618,141143,1000390,00294B,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64,20016
C,20010618,131743,1000320,00030C,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50,20016
D,20010618,131743,1000335,00030D,0000629,1,11,1107,110703,1409,140900,278,362,6,2172,1668,504,20016
A,20010618,131743,1000353,00030A,0000369,1,11,1103,110301,0663,066302,210,273,1,273,210,63,20016
B,20010618,141143,1000390,00294B,0000599,1,13,1301,130198,1776,177603,385,583,5,2915,1925,990,20016
C,20010618,131743,1000320,00030C,0000369,1,11,1103,110301,0663,066302,210,273,3,819,630,189,20016
D,20010618,131743,1000335,00030D,0000349,1,13,1301,130198,1017,101703,247,322,6,1932,1482,450,20016
A,20010618,131743,1000353,00030A,0000629,1,11,1107,110703,1409,140900,278,362,5,1810,1390,420,20016
B,20010618,134319,1000389,00285B,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,20016
C,20010618,131743,1000320,00030C,0000654,1,11,1105,110597,1662,166204,325,423,1,423,325,98,20016
D,20010618,131743,1000335,00030D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20016
A,20010618,131743,1000353,00030A,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20016
B,20010618,132658,1000386,00144B,0000387,1,14,1403,140325,1291,129100,269,415,3,1245,807,438,20016
C,20010618,175029,1000319,00012C,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141,20016
D,20010618,131743,1000335,00030D,0000369,1,11,1103,110301,0663,066302,210,273,6,1638,1260,378,20016
A,20010618,131743,1000353,00030A,0000654,1,11,1105,110597,1662,166204,325,423,1,423,325,98,20016
B,20010618,132658,1000386,00144B,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20016
C,20010618,131743,1000320,00030C,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20016
D,20010618,131743,1000335,00030D,0000475,1,11,1101,110135,1067,106705,243,511,5,2555,1215,1340,20016
A,20010618,131743,1000353,00030A,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,20016
B,20010618,132658,1000386,00144B,0000469,1,11,1113,111303,1417,141703,201,262,1,262,201,61,20016
C,20010618,131743,1000320,00030C,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20016
D,20010618,131743,1000335,00030D,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,20016
A,20010618,131743,1000353,00030A,0000475,1,11,1101,110135,1067,106705,243,316,4,1264,972,292,20016
B,20010618,132658,1000386,00144B,0000272,1,11,1101,110137,0679,067901,150,230,1,230,150,80,20016
C,20010618,131743,1000320,00030C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,20016
D,20010618,131743,1000335,00030D,0000654,1,11,1105,110597,1662,166204,325,423,1,423,325,98,20016
A,20010618,131743,1000353,00030A,0000340,1,14,1403,140317,0302,030202,318,583,1,583,318,265,20016
B,20010618,132658,1000386,00144B,0000393,1,11,1105,110517,1889,188901,410,645,1,645,410,235,20016
C,20010618,175029,1000319,00012C,0000361,1,11,1121,112105,0799,079901,339,441,4,1764,1356,408,20016
D,20010618,131743,1000335,00030D,0000340,1,14,1403,140317,0302,030202,318,494,1,494,318,176,20016
A,20010618,131743,1000353,00030A,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50,20016
B,20010618,131743,1000382,00030B,0000369,1,11,1103,110301,0663,066302,210,273,5,1365,1050,315,20016
C,20010618,131743,1000320,00030C,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96,20016
D,20010618,132658,1000339,00144D,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20016
A,20010618,131743,1000353,00030A,0000349,1,13,1301,130198,1017,101703,247,426,1,426,247,179,20016
B,20010618,131743,1000382,00030B,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,20016
C,20010618,132658,1000324,00144C,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20016
D,20010618,132658,1000339,00144D,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45,20016
A,20010618,132658,1000357,00144A,0000469,1,11,1113,111303,1417,141703,201,434,1,434,201,233,20016
B,20010618,131743,1000382,00030B,0000367,1,11,1106,110697,0048,004803,292,568,1,568,292,276,20016
C,20010618,132658,1000324,00144C,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45,20016
D,20010618,132658,1000339,00144D,0000469,1,11,1113,111303,1417,141703,201,386,1,386,201,185,20016
A,20010618,132658,1000357,00144A,0000272,1,11,1101,110137,0679,067901,150,277,1,277,150,127,20016
B,20010618,131743,1000382,00030B,0000588,1,14,1406,140671,1151,115101,164,214,4,856,656,200,20016
C,20010618,132658,1000324,00144C,0000469,1,11,1113,111303,1417,141703,201,321,1,321,201,120,20016
D,20010618,132658,1000339,00144D,0000393,1,11,1105,110517,1889,188901,410,533,6,3198,2460,738,20016
A,20010618,132658,1000357,00144A,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20016
B,20010618,131743,1000382,00030B,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,20016
C,20010618,132658,1000324,00144C,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81,20016
D,20010618,132658,1000339,00144D,0000387,1,14,1403,140325,1291,129100,269,350,4,1400,1076,324,20016
A,20010618,132658,1000357,00144A,0000387,1,14,1403,140325,1291,129100,269,458,6,2748,1614,1134,20016
B,20010618,131743,1000382,00030B,0000475,1,11,1101,110135,1067,106705,243,404,1,404,243,161,20016
C,20010618,132658,1000324,00144C,0000393,1,11,1105,110517,1889,188901,410,533,1,533,410,123,20016
D,20010618,142949,1000333,00002D,0000454,1,14,1401,140107,1804,180403,199,385,5,1925,995,930,20016
A,20010618,132658,1000357,00144A,0000393,1,11,1105,110517,1889,188901,410,1372,1,1372,410,962,20016
B,20010618,175029,1000381,00012B,0000308,1,14,1404,140407,0707,070700,468,927,1,927,468,459,20016
C,20010618,142949,1000318,00002C,0000317,1,11,1119,111907,0623,062301,357,840,1,840,357,483,20016
D,20010618,142949,1000333,00002D,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103,20016
A,20010618,142949,1000351,00002A,0000454,1,14,1401,140107,1804,180403,199,259,4,1036,796,240,20016
B,20010618,131743,1000382,00030B,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96,20016
C,20010618,142949,1000318,00002C,0000454,1,14,1401,140107,1804,180403,199,316,5,1580,995,585,20016
D,20010618,142949,1000333,00002D,0000317,1,11,1119,111907,0623,062301,357,465,1,465,357,108,20016
A,20010618,142949,1000351,00002A,0000390,1,11,1117,111797,1943,194300,411,665,1,665,411,254,20016
B,20010618,131743,1000382,00030B,0000481,1,11,1103,110301,1896,189601,98,158,1,158,98,60,20016
C,20010618,142949,1000318,00002C,0000345,1,11,1121,112105,0188,018800,343,534,6,3204,2058,1146,20016
D,20010618,142949,1000333,00002D,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245,20016
A,20010618,142949,1000351,00002A,0000317,1,11,1119,111907,0623,062301,357,555,1,555,357,198,20016
B,20010618,131743,1000382,00030B,0000629,1,11,1107,110703,1409,140900,278,362,1,362,278,84,20016
C,20010618,142949,1000318,00002C,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245,20016
D,20010618,142949,1000333,00002D,0000391,1,11,1111,111111,0052,005200,191,249,1,249,191,58,20016
A,20010618,142949,1000351,00002A,0000391,1,11,1111,111111,0052,005200,191,395,1,395,191,204,20016
B,20010618,112217,1000385,00103B,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70,20016
C,20010618,142949,1000318,00002C,0000391,1,11,1111,111111,0052,005200,191,437,1,437,191,246,20016
D,20010618,144518,1000336,00054D,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72,20016
A,20010618,142949,1000351,00002A,0000345,1,11,1121,112105,0188,018800,343,1189,1,1189,343,846,20016
B,20010618,112217,1000385,00103B,0000257,1,11,1112,111209,1400,140000,379,689,1,689,379,310,20016
C,20010618,144518,1000321,00054C,0000323,1,14,1406,140697,1714,171400,327,619,2,1238,654,584,20016
D,20010618,144518,1000336,00054D,0000323,1,14,1406,140697,1714,171400,327,823,1,823,327,496,20016
A,20010618,144518,1000354,00054A,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72,20016
B,20010618,112217,1000385,00103B,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,20016
C,20010618,144518,1000321,00054C,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67,20016
D,20010618,144518,1000336,00054D,0000378,1,13,1301,130139,0386,038605,222,371,6,2226,1332,894,20016
A,20010618,144518,1000354,00054A,0000323,1,14,1406,140697,1714,171400,327,525,5,2625,1635,990,20016
B,20010618,112217,1000385,00103B,0000248,1,13,1301,130137,0340,034000,373,526,1,526,373,153,20016
C,20010618,144518,1000321,00054C,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72,20016
D,20010618,150402,1000340,00190D,0000589,1,11,1116,111601,1296,129603,265,345,1,345,265,80,20016
A,20010618,144518,1000354,00054A,0000378,1,13,1301,130139,0386,038605,222,437,5,2185,1110,1075,20016
B,20010618,112217,1000385,00103B,0000473,1,13,1303,130301,0025,002501,306,398,1,398,306,92,20016
C,20010618,150402,1000325,00190C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69,20016
D,20010618,103606,1000337,00063D,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20016
A,20010618,150402,1000358,00190A,0000589,1,11,1116,111601,1296,129603,265,345,5,1725,1325,400,20016
B,20010618,112217,1000385,00103B,0000370,1,11,1102,110211,1261,126101,224,361,1,361,224,137,20016
C,20010618,150402,1000325,00190C,0000374,1,11,1117,111701,0151,015100,329,501,1,501,329,172,20016
D,20010618,150402,1000340,00190D,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,20016
A,20010618,150402,1000358,00190A,0000374,1,11,1117,111701,0151,015100,329,428,1,428,329,99,20016
