shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
C,20010811,132404,1000517,00230C,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64
C,20010811,150744,1000515,00137C,0000420,1,11,1102,110211,0376,037601,255,502,4,2008,1020,988
C,20010811,150744,1000515,00137C,0000389,1,13,1302,130297,0712,071201,379,574,6,3444,2274,1170
C,20010811,152202,1000516,00158C,0000212,1,14,1406,140663,1043,104301,514,669,6,4014,3084,930
C,20010811,152202,1000516,00158C,0000441,1,11,1110,111007,0713,071300,296,414,1,414,296,118
C,20010811,152202,1000516,00158C,0000335,1,11,1101,110103,0485,048500,109,197,1,197,109,88
C,20010811,152202,1000516,00158C,0000377,1,11,1105,110511,0302,030201,571,891,1,891,571,320
C,20010811,152202,1000516,00158C,0000183,1,11,1112,111207,1430,143002,266,346,1,346,266,80
C,20010811,152202,1000516,00158C,0000333,1,14,1403,140309,1633,163302,468,707,6,4242,2808,1434
C,20010811,152202,1000516,00158C,0000337,1,11,1101,110105,1021,102100,179,332,1,332,179,153
C,20010811,193924,1000512,00078C,0000745,1,11,1101,110137,1558,155804,436,567,1,567,436,131
C,20010811,193924,1000512,00078C,0000438,1,14,1403,140309,1100,110001,208,520,1,520,208,312
C,20010811,193924,1000512,00078C,0000321,1,13,1301,130129,0971,097100,214,279,3,837,642,195
C,20010811,193924,1000512,00078C,0000554,1,11,1108,110807,1716,171603,250,421,1,421,250,171
C,20010811,193924,1000512,00078C,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96
C,20010811,193924,1000512,00078C,0000446,1,11,1115,111503,0931,093101,328,436,5,2180,1640,540
C,20010811,193924,1000512,00078C,0000147,1,14,1402,140211,0198,019800,341,444,1,444,341,103
C,20010811,193924,1000512,00078C,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83
C,20010812,102937,1000524,00240C,0000306,1,13,1301,130135,0536,053604,288,488,1,488,288,200
C,20010812,102937,1000524,00240C,0000466,1,14,1401,140105,0590,059003,408,531,1,531,408,123
C,20010812,102937,1000524,00240C,0000476,1,11,1111,111111,0405,040502,258,401,5,2005,1290,715
C,20010812,102957,1000522,00190C,0000349,1,13,1301,130198,1017,101703,247,322,3,966,741,225
C,20010812,102957,1000522,00190C,0000552,1,14,1406,140697,0949,094901,307,400,6,2400,1842,558
C,20010812,102957,1000522,00190C,0000582,1,11,1101,110133,0870,087000,421,548,6,3288,2526,762
C,20010812,102957,1000522,00190C,0000476,1,11,1111,111111,0405,040502,258,401,5,2005,1290,715
C,20010812,102957,1000522,00190C,0000462,1,14,1406,140681,1674,167405,231,512,5,2560,1155,1405
C,20010812,102957,1000522,00190C,0000399,1,11,1113,111307,0939,093902,198,258,7,1806,1386,420
C,20010812,104132,1000518,00074C,0000659,1,11,1112,111297,1651,165101,252,328,1,328,252,76
C,20010812,104132,1000518,00074C,0000310,1,14,1404,140403,1148,114803,298,496,1,496,298,198
C,20010812,104132,1000518,00074C,0000546,1,14,1404,140401,0549,054906,384,521,1,521,384,137
C,20010812,104132,1000518,00074C,0000508,1,11,1117,111701,0471,047104,344,448,1,448,344,104
C,20010812,132847,1000520,00114C,0000183,1,11,1112,111207,1430,143002,266,346,5,1730,1330,400
C,20010812,132847,1000520,00114C,0000622,1,11,1120,112005,0449,044901,230,299,1,299,230,69
C,20010812,132847,1000520,00114C,0000491,1,13,1304,130497,0578,057800,377,796,6,4776,2262,2514
C,20010812,132847,1000520,00114C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
C,20010812,132847,1000520,00114C,0000494,1,11,1110,111009,1720,172003,236,307,1,307,236,71
C,20010812,132847,1000520,00114C,0000525,1,11,1101,110105,0956,095603,140,182,1,182,140,42
C,20010812,143753,1000523,00230C,0000268,1,11,1106,110601,0341,034102,265,493,1,493,265,228
C,20010812,143753,1000523,00230C,0000469,1,11,1113,111303,1417,141703,201,321,3,963,603,360
C,20010812,143753,1000523,00230C,0000357,1,11,1105,110505,0013,001300,500,879,1,879,500,379
C,20010812,143753,1000523,00230C,0000374,1,11,1117,111701,0151,015100,329,614,1,614,329,285
C,20010812,160932,1000519,00090C,0000237,1,11,1101,110111,0295,029502,244,318,3,954,732,222
C,20010812,160932,1000519,00090C,0000376,1,11,1119,111905,0346,034600,359,658,5,3290,1795,1495
C,20010812,160932,1000519,00090C,0000373,1,11,1118,111897,1341,134100,91,119,1,119,91,28
C,20010812,162057,1000521,00164C,0000326,1,11,1106,110601,1340,134000,416,541,3,1623,1248,375
C,20010812,162057,1000521,00164C,0000454,1,14,1401,140107,1804,180403,199,316,1,316,199,117
C,20010812,162057,1000521,00164C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
C,20010812,162057,1000521,00164C,0000389,1,13,1302,130297,0712,071201,379,574,6,3444,2274,1170
C,20010812,162057,1000521,00164C,0000379,1,12,1201,120197,1725,172506,243,316,1,316,243,73
C,20010813,111448,1000529,00134C,0000643,1,11,1101,110123,1492,149202,213,277,5,1385,1065,320
C,20010813,111448,1000529,00134C,0000260,1,11,1121,112107,1431,143106,325,497,1,497,325,172
C,20010813,111448,1000529,00134C,0000424,1,11,1111,111113,1484,148401,226,371,1,371,226,145
C,20010813,111448,1000529,00134C,0000479,1,13,1301,130127,1293,129301,188,245,5,1225,940,285
C,20010813,113709,1000528,00130C,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69
C,20010813,113709,1000528,00130C,0000555,1,11,1119,111997,1558,155803,93,195,1,195,93,102
C,20010813,113709,1000528,00130C,0000351,1,11,1113,111397,0745,074501,227,296,5,1480,1135,345
C,20010813,113709,1000528,00130C,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110
C,20010813,113709,1000528,00130C,0000311,1,11,1116,111603,1776,177601,339,441,7,3087,2373,714
C,20010813,142658,1000527,00074C,0000427,1,11,1105,110503,1032,103200,305,460,5,2300,1525,775
C,20010813,142658,1000527,00074C,0000348,1,11,1115,111505,0929,092901,331,617,1,617,331,286
C,20010813,145554,1000526,00072C,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
C,20010813,145554,1000526,00072C,0000509,1,13,1301,130125,1301,130103,445,579,1,579,445,134
C,20010813,164804,1000525,00020C,0000746,1,11,1116,111607,1404,140402,313,407,1,407,313,94
C,20010813,164804,1000525,00020C,0000329,1,14,1401,140103,0094,009404,288,704,1,704,288,416
C,20010813,164804,1000525,00020C,0000476,1,11,1111,111111,0405,040502,258,401,1,401,258,143
C,20010813,164804,1000525,00020C,0000745,1,11,1101,110137,1558,155804,436,567,1,567,436,131
C,20010813,164804,1000525,00020C,0000131,1,14,1403,140315,1327,132702,285,371,1,371,285,86
C,20010813,164804,1000525,00020C,0000396,1,14,1401,140103,1489,148900,404,639,7,4473,2828,1645
C,20010813,164804,1000525,00020C,0000654,1,11,1105,110597,1662,166204,325,423,1,423,325,98
C,20010813,164804,1000525,00020C,0000252,1,14,1404,140401,0153,015302,238,450,1,450,238,212
C,20010813,194002,1000530,00218C,0000415,1,11,1115,111503,1902,190200,357,465,5,2325,1785,540
C,20010813,194002,1000530,00218C,0000086,1,14,1406,140695,1290,129004,233,303,1,303,233,70
C,20010813,194002,1000530,00218C,0000443,1,13,1301,130121,1886,188600,395,514,1,514,395,119
C,20010813,194002,1000530,00218C,0000142,1,13,1301,130133,1195,119503,320,416,1,416,320,96
C,20010813,194002,1000530,00218C,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86
C,20010813,194002,1000530,00218C,0000155,1,14,1406,140663,1475,147500,348,453,6,2718,2088,630
C,20010813,194002,1000530,00218C,0000296,1,11,1121,112101,1083,108300,408,719,1,719,408,311
C,20010813,194002,1000530,00218C,0000336,1,11,1111,111101,1496,149602,393,669,6,4014,2358,1656
C,20010813,194002,1000530,00218C,0000319,1,11,1101,110197,1895,189503,395,514,1,514,395,119
C,20010814,101753,1000533,00154C,0000650,1,14,1403,140301,0910,091000,397,517,1,517,397,120
C,20010814,101753,1000533,00154C,0000168,1,14,1406,140621,0418,041802,431,561,1,561,431,130
C,20010814,110008,1000535,00201C,0000414,1,11,1117,111701,1705,170501,310,616,4,2464,1240,1224
C,20010814,110008,1000535,00201C,0000259,1,11,1106,110697,0061,006101,263,571,6,3426,1578,1848
C,20010814,110008,1000535,00201C,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
C,20010814,110008,1000535,00201C,0000311,1,11,1116,111603,1776,177601,339,441,4,1764,1356,408
C,20010814,110008,1000535,00201C,0000445,1,11,1119,111901,0621,062100,357,637,1,637,357,280
C,20010814,110008,1000535,00201C,0000214,1,13,1302,130205,1230,123000,339,544,1,544,339,205
C,20010814,110008,1000535,00201C,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
C,20010814,113103,1000534,00168C,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121
C,20010814,113103,1000534,00168C,0000302,1,11,1108,110801,0136,013601,251,455,1,455,251,204
C,20010814,113103,1000534,00168C,0000451,1,11,1110,111015,1548,154802,227,354,1,354,227,127
C,20010814,113103,1000534,00168C,0000414,1,11,1117,111701,1705,170501,310,616,7,4312,2170,2142
C,20010814,113103,1000534,00168C,0000416,1,11,1107,110721,0023,002300,299,684,1,684,299,385
C,20010814,113103,1000534,00168C,0000550,1,13,1301,130131,0320,032001,401,732,1,732,401,331
C,20010814,132956,1000532,00111C,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57
C,20010814,132956,1000532,00111C,0000383,1,11,1103,110301,1919,191900,404,737,4,2948,1616,1332
C,20010814,132956,1000532,00111C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
C,20010814,132956,1000532,00111C,0000592,1,11,1111,111197,0473,047303,341,444,5,2220,1705,515
C,20010814,132956,1000532,00111C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
C,20010814,132956,1000532,00111C,0000516,1,14,1403,140313,0263,026304,243,316,5,1580,1215,365
C,20010814,132956,1000532,00111C,0000369,1,11,1103,110301,0663,066302,210,273,5,1365,1050,315
C,20010814,132956,1000532,00111C,0000447,1,11,1105,110511,1574,157403,324,422,3,1266,972,294
C,20010814,134443,1000536,00216C,0000421,1,11,1105,110597,0616,061601,412,583,1,583,412,171
C,20010814,134443,1000536,00216C,0000521,1,11,1103,110303,1080,108004,254,342,1,342,254,88
C,20010814,135713,1000531,00068C,0000269,1,11,1102,110205,1566,156600,292,380,1,380,292,88
C,20010815,133253,1000538,00198C,0000233,1,11,1101,110142,0244,024400,406,528,6,3168,2436,732
C,20010815,140718,1000537,00080C,0000425,1,11,1116,111601,1736,173603,208,448,1,448,208,240
C,20010815,140718,1000537,00080C,0000233,1,11,1101,110142,0244,024400,406,528,1,528,406,122
C,20010815,140718,1000537,00080C,0000548,1,11,1115,111503,1207,120700,305,397,7,2779,2135,644
C,20010815,140718,1000537,00080C,0000213,1,11,1118,111805,0823,082303,410,533,1,533,410,123
C,20010815,140718,1000537,00080C,0000205,1,11,1115,111507,1001,100104,496,755,1,755,496,259
C,20010815,140718,1000537,00080C,0000324,1,11,1120,112005,1854,185406,286,372,1,372,286,86
C,20010816,103608,1000540,00084C,0000626,1,11,1107,110707,1729,172900,305,555,1,555,305,250
C,20010816,103608,1000540,00084C,0000508,1,11,1117,111701,0471,047104,344,448,1,448,344,104
C,20010816,103608,1000540,00084C,0000180,1,14,1403,140321,0175,017505,223,290,6,1740,1338,402
C,20010816,103608,1000540,00084C,0000802,1,11,1120,112003,0836,083604,153,199,1,199,153,46
C,20010816,103608,1000540,00084C,0000503,1,14,1403,140327,0371,037101,262,341,1,341,262,79
C,20010816,103608,1000540,00084C,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102
C,20010816,103608,1000540,00084C,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81
C,20010816,103608,1000540,00084C,0000262,1,11,1110,111011,0013,001302,174,332,1,332,174,158
C,20010816,135155,1000539,00054C,0000276,1,11,1120,112097,0617,061701,142,239,1,239,142,97
C,20010816,151404,1000542,00172C,0000283,1,11,1102,110297,0134,013404,223,290,6,1740,1338,402
C,20010816,151404,1000542,00172C,0000356,1,11,1108,110802,0751,075103,181,321,7,2247,1267,980
C,20010816,192907,1000541,00134C,0000470,1,11,1119,111909,0062,006201,274,787,1,787,274,513
C,20010816,192907,1000541,00134C,0000368,1,13,1301,130139,0054,005401,335,436,3,1308,1005,303
C,20010816,192907,1000541,00134C,0000465,1,14,1402,140205,0918,091803,506,783,5,3915,2530,1385
C,20010816,192907,1000541,00134C,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
C,20010816,192907,1000541,00134C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
C,20010816,192907,1000541,00134C,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
C,20010816,192907,1000541,00134C,0000431,1,11,1101,110129,1705,170502,207,443,6,2658,1242,1416
C,20010816,192907,1000541,00134C,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50
C,20010816,192907,1000541,00134C,0000405,1,13,1301,130123,1310,131000,408,816,1,816,408,408
C,20010817,135401,1000543,00032C,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107
C,20010817,135401,1000543,00032C,0000528,1,11,1107,110721,0547,054700,241,314,1,314,241,73
C,20010817,135401,1000543,00032C,0000317,1,11,1119,111907,0623,062301,357,840,1,840,357,483
C,20010817,135401,1000543,00032C,0000521,1,11,1103,110303,1080,108004,254,342,6,2052,1524,528
C,20010817,180341,1000544,00069C,0000350,1,11,1102,110207,1263,126302,230,299,1,299,230,69
C,20010817,180341,1000544,00069C,0000497,1,11,1119,111997,0482,048203,542,819,3,2457,1626,831
C,20010817,180341,1000544,00069C,0000258,1,11,1105,110505,1021,102101,170,221,5,1105,850,255
C,20010817,180341,1000544,00069C,0000471,1,11,1115,111511,1361,136102,275,358,5,1790,1375,415
C,20010817,180341,1000544,00069C,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
C,20010817,180341,1000544,00069C,0000598,1,14,1406,140621,1747,174700,206,268,1,268,206,62
C,20010817,180341,1000544,00069C,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
C,20010817,180341,1000544,00069C,0000483,1,14,1403,140305,0369,036900,257,477,1,477,257,220
C,20010817,180433,1000546,00184C,0000714,1,11,1116,111603,0477,047700,366,476,1,476,366,110
C,20010817,180433,1000546,00184C,0000342,1,14,1401,140115,0147,014700,332,432,6,2592,1992,600
C,20010817,180433,1000546,00184C,0000436,1,11,1111,111197,0407,040704,331,532,1,532,331,201
C,20010817,180433,1000546,00184C,0000175,1,11,1115,111503,1478,147800,328,427,1,427,328,99
C,20010817,180433,1000546,00184C,0000501,1,11,1108,110802,0876,087602,333,433,6,2598,1998,600
C,20010817,193532,1000545,00154C,0000358,1,11,1104,110403,0344,034403,272,504,1,504,272,232
C,20010817,193532,1000545,00154C,0000421,1,11,1105,110597,0616,061601,412,583,1,583,412,171
C,20010817,193532,1000545,00154C,0000263,1,14,1401,140103,0983,098300,336,437,1,437,336,101
C,20010817,193532,1000545,00154C,0000482,1,11,1119,111997,0844,084400,285,499,1,499,285,214
C,20010817,193532,1000545,00154C,0000035,1,11,1115,111503,1653,165302,358,466,1,466,358,108
C,20010817,193532,1000545,00154C,0000535,1,11,1105,110504,1013,101300,376,713,1,713,376,337
C,20010817,193532,1000545,00154C,0000605,1,13,1302,130297,0207,020700,531,841,1,841,531,310
C,20010817,193532,1000545,00154C,0000523,1,13,1301,130139,0120,012000,392,510,4,2040,1568,472
C,20010817,193532,1000545,00154C,0000573,1,13,1301,130127,0779,077901,190,261,2,522,380,142
C,20010818,102415,1000553,00244C,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121
C,20010818,102415,1000553,00244C,0000429,1,11,1119,111997,1117,111700,295,384,4,1536,1180,356
C,20010818,102415,1000553,00244C,0000325,1,14,1406,140663,1421,142101,388,711,4,2844,1552,1292
C,20010818,102415,1000553,00244C,0000526,1,14,1403,140317,1788,178802,346,509,1,509,346,163
C,20010818,102415,1000553,00244C,0000344,1,11,1104,110411,0370,037000,189,297,5,1485,945,540
C,20010818,102415,1000553,00244C,0000610,1,11,1114,111401,0977,097702,295,457,1,457,295,162
C,20010818,102618,1000552,00226C,0000746,1,11,1116,111607,1404,140402,313,407,1,407,313,94
C,20010818,102618,1000552,00226C,0000232,1,11,1116,111603,1347,134702,253,395,1,395,253,142
C,20010818,102618,1000552,00226C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131
C,20010818,102618,1000552,00226C,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
C,20010818,113105,1000549,00181C,0000640,1,11,1110,111009,1913,191300,278,362,5,1810,1390,420
C,20010818,113105,1000549,00181C,0000316,1,11,1119,111907,1107,110702,265,345,6,2070,1590,480
C,20010818,113105,1000549,00181C,0000412,1,13,1301,130129,0416,041600,336,437,5,2185,1680,505
C,20010818,113105,1000549,00181C,0000330,1,11,1121,112197,0068,006801,377,491,1,491,377,114
C,20010818,113105,1000549,00181C,0000428,1,11,1107,110791,0126,012600,215,363,1,363,215,148
C,20010818,113105,1000549,00181C,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
C,20010818,113105,1000549,00181C,0000383,1,11,1103,110301,1919,191900,404,737,1,737,404,333
C,20010818,121821,1000551,00188C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
C,20010818,121821,1000551,00188C,0000473,1,13,1303,130301,0025,002501,306,491,1,491,306,185
C,20010818,121821,1000551,00188C,0000496,1,11,1101,110197,0338,033802,456,799,1,799,456,343
C,20010818,121821,1000551,00188C,0000487,1,11,1117,111705,0717,071700,207,270,3,810,621,189
C,20010818,123102,1000547,00035C,0000179,1,14,1403,140309,1551,155101,351,521,1,521,351,170
C,20010818,123102,1000547,00035C,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72
C,20010818,123102,1000547,00035C,0000199,1,11,1105,110515,1100,110003,265,345,5,1725,1325,400
C,20010818,123102,1000547,00035C,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
C,20010818,123102,1000547,00035C,0000103,1,11,1110,111005,0686,068603,255,332,1,332,255,77
C,20010818,123102,1000547,00035C,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
C,20010818,123102,1000547,00035C,0000252,1,14,1404,140401,0153,015302,238,450,5,2250,1190,1060
C,20010818,123102,1000547,00035C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
C,20010818,123102,1000547,00035C,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
C,20010818,151409,1000548,00078C,0000652,1,11,1115,111503,1571,157103,282,367,5,1835,1410,425
C,20010818,153918,1000550,00184C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
C,20010819,121105,1000556,00188C,0000356,1,11,1108,110802,0751,075103,181,321,4,1284,724,560
C,20010819,121105,1000556,00188C,0000522,1,13,1301,130121,1677,167705,261,514,1,514,261,253
C,20010819,121105,1000556,00188C,0000484,1,11,1105,110509,1221,122103,180,272,1,272,180,92
C,20010819,121105,1000556,00188C,0000379,1,12,1201,120197,1725,172506,243,316,4,1264,972,292
C,20010819,154633,1000554,00126C,0000415,1,11,1115,111503,1902,190200,357,465,5,2325,1785,540
C,20010819,160417,1000555,00136C,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93
C,20010819,160417,1000555,00136C,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
C,20010819,160417,1000555,00136C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
C,20010819,160417,1000555,00136C,0000424,1,11,1111,111113,1484,148401,226,371,1,371,226,145
C,20010819,160417,1000555,00136C,0000313,1,11,1119,111997,1378,137803,185,241,6,1446,1110,336
C,20010819,160417,1000555,00136C,0000373,1,11,1118,111897,1341,134100,91,142,5,710,455,255
C,20010819,160417,1000555,00136C,0000131,1,14,1403,140315,1327,132702,285,371,1,371,285,86
C,20010819,160417,1000555,00136C,0000384,1,14,1402,140205,0556,055600,286,400,1,400,286,114
C,20010820,102350,1000559,00078C,0000360,1,11,1119,111905,1327,132705,235,306,7,2142,1645,497
C,20010820,102350,1000559,00078C,0000436,1,11,1111,111197,0407,040704,331,532,5,2660,1655,1005
C,20010820,110916,1000558,00062C,0000200,1,11,1108,110803,0494,049400,253,329,5,1645,1265,380
C,20010820,110916,1000558,00062C,0000585,1,11,1101,110139,1353,135300,282,438,1,438,282,156
C,20010820,110916,1000558,00062C,0000302,1,11,1108,110801,0136,013601,251,455,1,455,251,204
C,20010820,110916,1000558,00062C,0000589,1,11,1116,111601,1296,129603,265,345,6,2070,1590,480
C,20010820,111256,1000562,00219C,0000473,1,13,1303,130301,0025,002501,306,491,1,491,306,185
C,20010820,111256,1000562,00219C,0000383,1,11,1103,110301,1919,191900,404,737,1,737,404,333
C,20010820,111256,1000562,00219C,0000526,1,14,1403,140317,1788,178802,346,509,1,509,346,163
C,20010820,111256,1000562,00219C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
C,20010820,111256,1000562,00219C,0000558,1,13,1301,130198,1839,183902,312,542,5,2710,1560,1150
C,20010820,111256,1000562,00219C,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108
C,20010820,111314,1000561,00218C,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142
C,20010820,111314,1000561,00218C,0000558,1,13,1301,130198,1839,183902,312,542,1,542,312,230
C,20010820,111314,1000561,00218C,0000567,1,11,1104,110403,0744,074400,364,474,5,2370,1820,550
C,20010820,111314,1000561,00218C,0000411,1,14,1406,140681,1053,105301,383,784,1,784,383,401
C,20010820,111935,1000557,00054C,0000085,1,11,1112,111297,0401,040106,277,361,1,361,277,84
C,20010820,111935,1000557,00054C,0000450,1,11,1121,112111,1405,140503,321,418,5,2090,1605,485
C,20010820,111935,1000557,00054C,0000363,1,11,1104,110409,0649,064905,435,566,5,2830,2175,655
C,20010820,111935,1000557,00054C,0000466,1,14,1401,140105,0590,059003,408,531,1,531,408,123
C,20010820,111935,1000557,00054C,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81
C,20010820,151705,1000560,00125C,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76
C,20010820,151705,1000560,00125C,0000410,1,11,1121,112197,0701,070100,281,442,1,442,281,161
C,20010821,120654,1000563,00025C,0000652,1,11,1115,111503,1571,157103,282,367,5,1835,1410,425
C,20010821,120654,1000563,00025C,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
C,20010821,120654,1000563,00025C,0000483,1,14,1403,140305,0369,036900,257,477,5,2385,1285,1100
C,20010821,120654,1000563,00025C,0000360,1,11,1119,111905,1327,132705,235,306,5,1530,1175,355
C,20010821,120654,1000563,00025C,0000454,1,14,1401,140107,1804,180403,199,393,5,1965,995,970
C,20010821,184753,1000564,00114C,0000129,1,11,1101,110119,0115,011502,219,285,1,285,219,66
C,20010821,184753,1000564,00114C,0000541,1,11,1101,110129,0121,012101,277,465,1,465,277,188
C,20010821,184753,1000564,00114C,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63
C,20010821,184753,1000564,00114C,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50
C,20010821,184753,1000564,00114C,0000482,1,11,1119,111997,0844,084400,285,499,1,499,285,214
C,20010821,184753,1000564,00114C,0000473,1,13,1303,130301,0025,002501,306,491,1,491,306,185
C,20010821,184753,1000564,00114C,0000484,1,11,1105,110509,1221,122103,180,320,3,960,540,420
C,20010821,194233,1000565,00131C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75
C,20010821,194233,1000565,00131C,0000417,1,11,1107,110703,0442,044204,395,683,1,683,395,288
C,20010821,194233,1000565,00131C,0000317,1,11,1119,111907,0623,062301,357,840,1,840,357,483
C,20010821,194233,1000565,00131C,0000419,1,11,1112,111211,0736,073600,296,488,1,488,296,192
C,20010821,194233,1000565,00131C,0000229,1,13,1301,130137,1115,111500,228,297,1,297,228,69
C,20010821,194233,1000565,00131C,0000543,1,14,1404,140403,0939,093900,274,357,3,1071,822,249
C,20010821,194233,1000565,00131C,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245
C,20010821,194233,1000565,00131C,0000548,1,11,1115,111503,1207,120700,305,397,4,1588,1220,368
C,20010821,194233,1000565,00131C,0000616,1,14,1406,140631,0189,018900,335,436,1,436,335,101
C,20010822,101342,1000569,00118C,0000645,1,11,1118,111897,0002,000202,205,267,1,267,205,62
C,20010822,101342,1000569,00118C,0000450,1,11,1121,112111,1405,140503,321,529,1,529,321,208
C,20010822,101342,1000569,00118C,0000437,1,13,1301,130141,1950,195003,381,590,1,590,381,209
C,20010822,101342,1000569,00118C,0000498,1,11,1119,111903,0463,046307,192,306,2,612,384,228
C,20010822,101342,1000569,00118C,0000421,1,11,1105,110597,0616,061601,412,583,6,3498,2472,1026
C,20010822,101342,1000569,00118C,0000408,1,11,1112,111201,0690,069004,410,727,1,727,410,317
C,20010822,111930,1000568,00088C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
C,20010822,111930,1000568,00088C,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121
C,20010822,111930,1000568,00088C,0000364,1,13,1301,130137,1772,177201,366,476,1,476,366,110
C,20010822,111930,1000568,00088C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
C,20010822,111930,1000568,00088C,0000507,1,11,1102,110297,1145,114501,252,328,1,328,252,76
C,20010822,111930,1000568,00088C,0000373,1,11,1118,111897,1341,134100,91,142,3,426,273,153
C,20010822,111930,1000568,00088C,0000440,1,14,1406,140671,1383,138301,285,371,3,1113,855,258
C,20010822,111930,1000568,00088C,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30
C,20010822,111930,1000568,00088C,0000563,1,11,1121,112113,0367,036703,132,222,1,222,132,90
C,20010822,123249,1000566,00069C,0000287,1,14,1401,140197,1925,192500,148,235,1,235,148,87
C,20010822,123249,1000566,00069C,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108
C,20010822,123249,1000566,00069C,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121
C,20010822,123249,1000566,00069C,0000388,1,14,1402,140209,0773,077301,336,585,1,585,336,249
C,20010822,123249,1000566,00069C,0000439,1,11,1104,110411,1007,100700,187,308,1,308,187,121
C,20010822,123249,1000566,00069C,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
C,20010822,123249,1000566,00069C,0000512,1,11,1118,111807,1133,113302,352,458,5,2290,1760,530
C,20010822,123544,1000572,00184C,0000363,1,11,1104,110409,0649,064905,435,566,5,2830,2175,655
C,20010822,123544,1000572,00184C,0000430,1,11,1102,110297,1287,128703,231,301,1,301,231,70
C,20010822,123544,1000572,00184C,0000405,1,13,1301,130123,1310,131000,408,816,1,816,408,408
C,20010822,123544,1000572,00184C,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
C,20010822,132805,1000567,00074C,0000430,1,11,1102,110297,1287,128703,231,301,1,301,231,70
C,20010822,140908,1000571,00172C,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51
C,20010822,183400,1000570,00169C,0000513,1,11,1110,111001,1955,195503,388,505,5,2525,1940,585
C,20010822,183400,1000570,00169C,0000369,1,11,1103,110301,0663,066302,210,377,1,377,210,167
C,20010822,183400,1000570,00169C,0000436,1,11,1111,111197,0407,040704,331,532,1,532,331,201
C,20010822,183400,1000570,00169C,0000305,1,11,1101,110129,1765,176502,185,286,4,1144,740,404
C,20010822,183400,1000570,00169C,0000581,1,13,1303,130301,0586,058602,281,366,1,366,281,85
