customer,date,dayDiff
00144C,20011009,4406
00144C,20011009,4406
00144C,20011009,4406
00144C,20011009,4406
00144C,20011009,4406
00144C,20011009,4406
00144C,20011009,4406
00144C,20011104,4380
00144C,20011104,4380
00144C,20011104,4380
00144C,20011104,4380
00144C,20011104,4380
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144C,20011228,4326
00144D,20010211,4646
00144D,20010211,4646
00144D,20010211,4646
00144D,20010211,4646
00144D,20010211,4646
00144D,20010211,4646
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010405,4593
00144D,20010421,4577
00144D,20010421,4577
00144D,20010421,4577
00144D,20010421,4577
00144D,20010421,4577
00144D,20010618,4519
00144D,20010618,4519
00144D,20010618,4519
00144D,20010618,4519
00144D,20010618,4519
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010724,4483
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20010801,4475
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011009,4406
00144D,20011104,4380
00144D,20011104,4380
00144D,20011104,4380
00144D,20011104,4380
00144D,20011104,4380
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00144D,20011228,4326
00145A,20010911,4434
00145A,20010911,4434
00145A,20010911,4434
00145A,20010911,4434
00145A,20010911,4434
00145A,20010911,4434
00145A,20010911,4434
00145A,20010922,4423
00145A,20010922,4423
00145A,20010922,4423
00145A,20010922,4423
00145A,20010922,4423
00145A,20010930,4415
00145A,20010930,4415
00145A,20010930,4415
00145A,20010930,4415
00145A,20010930,4415
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145A,20011105,4379
00145B,20010911,4434
00145B,20010911,4434
00145B,20010911,4434
00145B,20010911,4434
00145B,20010911,4434
00145B,20010911,4434
00145B,20010911,4434
00145B,20010922,4423
00145B,20010922,4423
00145B,20010922,4423
00145B,20010922,4423
00145B,20010922,4423
00145B,20010930,4415
00145B,20010930,4415
00145B,20010930,4415
00145B,20010930,4415
00145B,20010930,4415
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145B,20011105,4379
00145C,20010911,4434
00145C,20010911,4434
00145C,20010911,4434
00145C,20010911,4434
00145C,20010911,4434
00145C,20010911,4434
00145C,20010911,4434
00145C,20010922,4423
00145C,20010922,4423
00145C,20010922,4423
00145C,20010922,4423
00145C,20010922,4423
00145C,20010930,4415
00145C,20010930,4415
00145C,20010930,4415
00145C,20010930,4415
00145C,20010930,4415
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145C,20011105,4379
00145D,20010911,4434
00145D,20010911,4434
00145D,20010911,4434
00145D,20010911,4434
00145D,20010911,4434
00145D,20010911,4434
00145D,20010911,4434
00145D,20010922,4423
00145D,20010922,4423
00145D,20010922,4423
00145D,20010922,4423
00145D,20010922,4423
00145D,20010930,4415
00145D,20010930,4415
00145D,20010930,4415
00145D,20010930,4415
00145D,20010930,4415
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00145D,20011105,4379
00146A,20010313,4616
00146A,20010313,4616
00146A,20010313,4616
00146A,20010313,4616
00146A,20010313,4616
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010315,4614
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010501,4567
00146A,20010516,4552
00146A,20010516,4552
00146A,20010516,4552
00146A,20010516,4552
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010608,4529
00146A,20010912,4433
00146A,20010912,4433
00146A,20010912,4433
00146A,20010912,4433
00146A,20010912,4433
00146A,20010912,4433
00146A,20010912,4433
00146B,20010313,4616
00146B,20010313,4616
00146B,20010313,4616
00146B,20010313,4616
00146B,20010313,4616
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010315,4614
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010501,4567
00146B,20010516,4552
00146B,20010516,4552
00146B,20010516,4552
00146B,20010516,4552
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010608,4529
00146B,20010912,4433
00146B,20010912,4433
00146B,20010912,4433
00146B,20010912,4433
00146B,20010912,4433
00146B,20010912,4433
00146B,20010912,4433
00146C,20010313,4616
00146C,20010313,4616
00146C,20010313,4616
00146C,20010313,4616
00146C,20010313,4616
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010315,4614
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010501,4567
00146C,20010516,4552
00146C,20010516,4552
00146C,20010516,4552
00146C,20010516,4552
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010608,4529
00146C,20010912,4433
00146C,20010912,4433
00146C,20010912,4433
00146C,20010912,4433
00146C,20010912,4433
00146C,20010912,4433
00146C,20010912,4433
00146D,20010313,4616
00146D,20010313,4616
00146D,20010313,4616
00146D,20010313,4616
00146D,20010313,4616
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010315,4614
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010501,4567
00146D,20010516,4552
00146D,20010516,4552
00146D,20010516,4552
00146D,20010516,4552
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010608,4529
00146D,20010912,4433
00146D,20010912,4433
00146D,20010912,4433
00146D,20010912,4433
00146D,20010912,4433
00146D,20010912,4433
00146D,20010912,4433
00147A,20010520,4548
00147A,20010520,4548
00147A,20010520,4548
00147A,20010715,4492
00147A,20010715,4492
00147A,20010803,4473
00147A,20010803,4473
00147A,20010803,4473
00147A,20010803,4473
00147A,20010803,4473
00147A,20010803,4473
00147A,20010827,4449
00147A,20010827,4449
00147A,20010827,4449
00147B,20010520,4548
00147B,20010520,4548
00147B,20010520,4548
00147B,20010715,4492
00147B,20010715,4492
00147B,20010803,4473
00147B,20010803,4473
00147B,20010803,4473
00147B,20010803,4473
00147B,20010803,4473
00147B,20010803,4473
00147B,20010827,4449
00147B,20010827,4449
00147B,20010827,4449
00147C,20010520,4548
00147C,20010520,4548
00147C,20010520,4548
00147C,20010715,4492
00147C,20010715,4492
00147C,20010803,4473
00147C,20010803,4473
00147C,20010803,4473
00147C,20010803,4473
00147C,20010803,4473
00147C,20010803,4473
00147C,20010827,4449
00147C,20010827,4449
00147C,20010827,4449
00147D,20010520,4548
00147D,20010520,4548
00147D,20010520,4548
00147D,20010715,4492
00147D,20010715,4492
00147D,20010803,4473
00147D,20010803,4473
00147D,20010803,4473
00147D,20010803,4473
00147D,20010803,4473
00147D,20010803,4473
00147D,20010827,4449
00147D,20010827,4449
00147D,20010827,4449
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148A,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148B,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148C,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00148D,20011205,4349
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149A,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149B,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149C,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00149D,20011216,4338
00150A,20010828,4448
00150A,20010828,4448
00150A,20010828,4448
00150A,20010830,4446
00150A,20010830,4446
00150A,20010830,4446
00150A,20010830,4446
00150A,20010905,4440
00150A,20010905,4440
00150A,20010905,4440
00150A,20010905,4440
00150A,20010923,4422
00150A,20010923,4422
00150A,20010923,4422
00150A,20010923,4422
00150A,20010923,4422
00150A,20011003,4412
00150A,20011003,4412
00150A,20011003,4412
00150A,20011003,4412
00150A,20011003,4412
00150A,20011003,4412
00150A,20011013,4402
00150A,20011015,4400
00150A,20011019,4396
00150A,20011019,4396
00150A,20011109,4375
00150A,20011109,4375
00150A,20011109,4375
00150A,20011109,4375
00150A,20011123,4361
00150A,20011123,4361
00150A,20011123,4361
00150A,20011123,4361
00150B,20010828,4448
00150B,20010828,4448
00150B,20010828,4448
00150B,20010830,4446
00150B,20010830,4446
00150B,20010830,4446
00150B,20010830,4446
00150B,20010905,4440
00150B,20010905,4440
00150B,20010905,4440
00150B,20010905,4440
00150B,20010923,4422
00150B,20010923,4422
00150B,20010923,4422
00150B,20010923,4422
00150B,20010923,4422
00150B,20011003,4412
00150B,20011003,4412
00150B,20011003,4412
00150B,20011003,4412
00150B,20011003,4412
00150B,20011003,4412
00150B,20011013,4402
00150B,20011015,4400
00150B,20011019,4396
00150B,20011019,4396
00150B,20011109,4375
00150B,20011109,4375
00150B,20011109,4375
00150B,20011109,4375
00150B,20011123,4361
00150B,20011123,4361
00150B,20011123,4361
00150B,20011123,4361
00150C,20010828,4448
00150C,20010828,4448
00150C,20010828,4448
00150C,20010830,4446
00150C,20010830,4446
00150C,20010830,4446
00150C,20010830,4446
00150C,20010905,4440
00150C,20010905,4440
00150C,20010905,4440
00150C,20010905,4440
00150C,20010923,4422
00150C,20010923,4422
00150C,20010923,4422
00150C,20010923,4422
00150C,20010923,4422
00150C,20011003,4412
00150C,20011003,4412
00150C,20011003,4412
00150C,20011003,4412
00150C,20011003,4412
00150C,20011003,4412
00150C,20011013,4402
00150C,20011015,4400
00150C,20011019,4396
00150C,20011019,4396
00150C,20011109,4375
00150C,20011109,4375
00150C,20011109,4375
00150C,20011109,4375
00150C,20011123,4361
00150C,20011123,4361
00150C,20011123,4361
00150C,20011123,4361
00150D,20010828,4448
00150D,20010828,4448
00150D,20010828,4448
00150D,20010830,4446
00150D,20010830,4446
00150D,20010830,4446
00150D,20010830,4446
00150D,20010905,4440
00150D,20010905,4440
00150D,20010905,4440
00150D,20010905,4440
00150D,20010923,4422
00150D,20010923,4422
00150D,20010923,4422
00150D,20010923,4422
00150D,20010923,4422
00150D,20011003,4412
00150D,20011003,4412
00150D,20011003,4412
00150D,20011003,4412
00150D,20011003,4412
00150D,20011003,4412
00150D,20011013,4402
00150D,20011015,4400
00150D,20011019,4396
00150D,20011019,4396
00150D,20011109,4375
00150D,20011109,4375
00150D,20011109,4375
00150D,20011109,4375
00150D,20011123,4361
00150D,20011123,4361
00150D,20011123,4361
00150D,20011123,4361
00151A,20011228,4326
00151A,20011228,4326
00151A,20011228,4326
00151A,20011228,4326
00151A,20011228,4326
00151A,20011228,4326
00151B,20011228,4326
00151B,20011228,4326
00151B,20011228,4326
00151B,20011228,4326
00151B,20011228,4326
00151B,20011228,4326
00151C,20011228,4326
00151C,20011228,4326
00151C,20011228,4326
00151C,20011228,4326
00151C,20011228,4326
00151C,20011228,4326
00151D,20011228,4326
00151D,20011228,4326
00151D,20011228,4326
00151D,20011228,4326
00151D,20011228,4326
00151D,20011228,4326
00152A,20010306,4623
00152A,20010306,4623
00152A,20010306,4623
00152A,20010306,4623
00152A,20010306,4623
00152A,20010306,4623
00152B,20010306,4623
00152B,20010306,4623
00152B,20010306,4623
00152B,20010306,4623
00152B,20010306,4623
00152B,20010306,4623
00152C,20010306,4623
00152C,20010306,4623
00152C,20010306,4623
00152C,20010306,4623
00152C,20010306,4623
00152C,20010306,4623
00152D,20010306,4623
00152D,20010306,4623
00152D,20010306,4623
00152D,20010306,4623
00152D,20010306,4623
00152D,20010306,4623
00153A,20010717,4490
00153A,20010717,4490
00153A,20010717,4490
00153A,20010717,4490
00153A,20010717,4490
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010721,4486
00153A,20010723,4484
00153A,20010723,4484
00153A,20010723,4484
00153A,20010723,4484
00153A,20010723,4484
00153A,20010723,4484
00153A,20010921,4424
00153A,20010921,4424
00153A,20010921,4424
00153A,20010921,4424
00153A,20010921,4424
00153A,20010921,4424
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011104,4380
00153A,20011107,4377
00153A,20011107,4377
00153A,20011107,4377
00153A,20011107,4377
00153A,20011107,4377
00153B,20010717,4490
00153B,20010717,4490
00153B,20010717,4490
00153B,20010717,4490
00153B,20010717,4490
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010721,4486
00153B,20010723,4484
00153B,20010723,4484
00153B,20010723,4484
00153B,20010723,4484
00153B,20010723,4484
00153B,20010723,4484
00153B,20010921,4424
00153B,20010921,4424
00153B,20010921,4424
00153B,20010921,4424
00153B,20010921,4424
00153B,20010921,4424
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011104,4380
00153B,20011107,4377
00153B,20011107,4377
00153B,20011107,4377
00153B,20011107,4377
00153B,20011107,4377
00153C,20010717,4490
00153C,20010717,4490
00153C,20010717,4490
00153C,20010717,4490
00153C,20010717,4490
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010721,4486
00153C,20010723,4484
00153C,20010723,4484
00153C,20010723,4484
00153C,20010723,4484
00153C,20010723,4484
00153C,20010723,4484
00153C,20010921,4424
00153C,20010921,4424
00153C,20010921,4424
00153C,20010921,4424
00153C,20010921,4424
00153C,20010921,4424
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011104,4380
00153C,20011107,4377
00153C,20011107,4377
00153C,20011107,4377
00153C,20011107,4377
00153C,20011107,4377
00153D,20010717,4490
00153D,20010717,4490
00153D,20010717,4490
00153D,20010717,4490
00153D,20010717,4490
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010721,4486
00153D,20010723,4484
00153D,20010723,4484
00153D,20010723,4484
00153D,20010723,4484
00153D,20010723,4484
00153D,20010723,4484
00153D,20010921,4424
00153D,20010921,4424
00153D,20010921,4424
00153D,20010921,4424
00153D,20010921,4424
00153D,20010921,4424
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011104,4380
00153D,20011107,4377
00153D,20011107,4377
00153D,20011107,4377
00153D,20011107,4377
00153D,20011107,4377
00154A,20010726,4481
00154A,20010726,4481
00154A,20010814,4462
00154A,20010814,4462
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20010817,4459
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011026,4389
00154A,20011111,4373
00154A,20011111,4373
00154A,20011125,4359
00154A,20011125,4359
00154A,20011125,4359
00154A,20011125,4359
00154A,20011125,4359
00154A,20011125,4359
00154A,20011229,4325
00154A,20011229,4325
00154A,20011229,4325
00154A,20011229,4325
00154A,20011229,4325
00154A,20011229,4325
00154B,20010726,4481
00154B,20010726,4481
00154B,20010814,4462
00154B,20010814,4462
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20010817,4459
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011026,4389
00154B,20011111,4373
00154B,20011111,4373
00154B,20011125,4359
00154B,20011125,4359
00154B,20011125,4359
00154B,20011125,4359
00154B,20011125,4359
00154B,20011125,4359
00154B,20011229,4325
00154B,20011229,4325
00154B,20011229,4325
00154B,20011229,4325
00154B,20011229,4325
00154B,20011229,4325
00154C,20010726,4481
00154C,20010726,4481
00154C,20010814,4462
00154C,20010814,4462
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20010817,4459
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011026,4389
00154C,20011111,4373
00154C,20011111,4373
00154C,20011125,4359
00154C,20011125,4359
00154C,20011125,4359
00154C,20011125,4359
00154C,20011125,4359
00154C,20011125,4359
00154C,20011229,4325
00154C,20011229,4325
00154C,20011229,4325
00154C,20011229,4325
00154C,20011229,4325
00154C,20011229,4325
00154D,20010726,4481
00154D,20010726,4481
00154D,20010814,4462
00154D,20010814,4462
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20010817,4459
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011026,4389
00154D,20011111,4373
00154D,20011111,4373
00154D,20011125,4359
00154D,20011125,4359
00154D,20011125,4359
00154D,20011125,4359
00154D,20011125,4359
00154D,20011125,4359
00154D,20011229,4325
00154D,20011229,4325
00154D,20011229,4325
00154D,20011229,4325
00154D,20011229,4325
00154D,20011229,4325
00155A,20010604,4533
00155A,20010604,4533
00155A,20010604,4533
00155A,20010604,4533
00155A,20010604,4533
00155A,20010620,4517
00155A,20010620,4517
00155A,20010620,4517
00155A,20010620,4517
00155A,20010620,4517
00155A,20010623,4514
00155A,20010709,4498
00155B,20010604,4533
00155B,20010604,4533
00155B,20010604,4533
00155B,20010604,4533
00155B,20010604,4533
00155B,20010620,4517
00155B,20010620,4517
00155B,20010620,4517
00155B,20010620,4517
00155B,20010620,4517
00155B,20010623,4514
00155B,20010709,4498
00155C,20010604,4533
00155C,20010604,4533
00155C,20010604,4533
00155C,20010604,4533
00155C,20010604,4533
00155C,20010620,4517
00155C,20010620,4517
00155C,20010620,4517
00155C,20010620,4517
00155C,20010620,4517
00155C,20010623,4514
00155C,20010709,4498
00155D,20010604,4533
00155D,20010604,4533
00155D,20010604,4533
00155D,20010604,4533
00155D,20010604,4533
00155D,20010620,4517
00155D,20010620,4517
00155D,20010620,4517
00155D,20010620,4517
00155D,20010620,4517
00155D,20010623,4514
00155D,20010709,4498
00156A,20011219,4335
00156A,20011219,4335
00156A,20011219,4335
00156A,20011219,4335
00156A,20011219,4335
00156B,20011219,4335
00156B,20011219,4335
00156B,20011219,4335
00156B,20011219,4335
00156B,20011219,4335
00156C,20011219,4335
00156C,20011219,4335
00156C,20011219,4335
00156C,20011219,4335
00156C,20011219,4335
00156D,20011219,4335
00156D,20011219,4335
00156D,20011219,4335
00156D,20011219,4335
00156D,20011219,4335
00157A,20010920,4425
00157A,20010920,4425
00157A,20010920,4425
00157A,20010921,4424
00157A,20010921,4424
00157A,20010921,4424
00157B,20010920,4425
00157B,20010920,4425
00157B,20010920,4425
00157B,20010921,4424
00157B,20010921,4424
00157B,20010921,4424
00157C,20010920,4425
00157C,20010920,4425
00157C,20010920,4425
00157C,20010921,4424
00157C,20010921,4424
00157C,20010921,4424
00157D,20010920,4425
00157D,20010920,4425
00157D,20010920,4425
00157D,20010921,4424
00157D,20010921,4424
00157D,20010921,4424
00158A,20010715,4492
00158A,20010715,4492
00158A,20010715,4492
00158A,20010715,4492
00158A,20010715,4492
00158A,20010715,4492
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010725,4482
00158A,20010726,4481
00158A,20010726,4481
00158A,20010726,4481
00158A,20010726,4481
00158A,20010726,4481
00158A,20010726,4481
00158A,20010726,4481
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010805,4471
00158A,20010811,4465
00158A,20010811,4465
00158A,20010811,4465
00158A,20010811,4465
00158A,20010811,4465
00158A,20010811,4465
00158A,20010811,4465
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158A,20011004,4411
00158B,20010715,4492
00158B,20010715,4492
00158B,20010715,4492
00158B,20010715,4492
00158B,20010715,4492
00158B,20010715,4492
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010725,4482
00158B,20010726,4481
00158B,20010726,4481
00158B,20010726,4481
00158B,20010726,4481
00158B,20010726,4481
00158B,20010726,4481
00158B,20010726,4481
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010805,4471
00158B,20010811,4465
00158B,20010811,4465
00158B,20010811,4465
00158B,20010811,4465
00158B,20010811,4465
00158B,20010811,4465
00158B,20010811,4465
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158B,20011004,4411
00158C,20010715,4492
00158C,20010715,4492
00158C,20010715,4492
00158C,20010715,4492
00158C,20010715,4492
00158C,20010715,4492
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010725,4482
00158C,20010726,4481
00158C,20010726,4481
00158C,20010726,4481
00158C,20010726,4481
00158C,20010726,4481
00158C,20010726,4481
00158C,20010726,4481
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010805,4471
00158C,20010811,4465
00158C,20010811,4465
00158C,20010811,4465
00158C,20010811,4465
00158C,20010811,4465
00158C,20010811,4465
00158C,20010811,4465
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158C,20011004,4411
00158D,20010715,4492
00158D,20010715,4492
00158D,20010715,4492
00158D,20010715,4492
00158D,20010715,4492
00158D,20010715,4492
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010725,4482
00158D,20010726,4481
00158D,20010726,4481
00158D,20010726,4481
00158D,20010726,4481
00158D,20010726,4481
00158D,20010726,4481
00158D,20010726,4481
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010805,4471
00158D,20010811,4465
00158D,20010811,4465
00158D,20010811,4465
00158D,20010811,4465
00158D,20010811,4465
00158D,20010811,4465
00158D,20010811,4465
00158D,20011004,4411
